Fld_Linked_ID;Fld_Company_ID;Company_Old_Id;Fld_Company_Type_ID;Fld_Company_Country;Fld_Company_City;Fld_Company_State;Fld_Company_Street;Fld_Company_ZipCode;Fld_Company_Fax;Fld_Company_Phone;Fld_Company_Email;Fld_Company_Score;Fld_Company_BAX_Contact;Fld_Remark;Fld_VAT_Nbr;Fld_Date_Of_First_Contact;Fld_Company_Address_Type
4045;3863;;4;;;;;;945-538-3234;954-538-2045;;;;;;;
4044;3862;;2;;;;;;90-242-330-3442;90-242-330-3521;;;;B737;;;
4043;3861;;2;TURKEY;Istanbul;;Dunya Ticaret Merkezi A3 Block Kat:5 Yesilkoy;;+90 212 465 47 58;+90 212 465 40 55;;;17;;;;2
4042;3860;;2;K?rg?z Republic;Bishkek;;144, Kievskaya st.;;(996312) 611261;(996312) 611260;;7;3;;;;
4041;3859;;3;;;;;;760-530-0338;760-530-0071;;;;;;;
4040;3858;;4;;;;;;55 11 5082-5175;55 11 2157-8648 o 5082-5175;;;;www.brasilinternational.com.br;;;
4039;3857;;2;;;;;;9;9;;;;;;;
4038;1312;;;NETHERLANDS;HOOFDDORP;;KRUISWEG 705;2132 ND;;31-20-655-2222;;5;;;NL001511026B01;;3
4036;3834;;2;USA;;;;;;;;7;3;;;;
4034;3856;;1;USA;Groveland;FL;15380 CR 565A Suite G;34736;352-241-7682;352-241-7684;;;;;;;
4033;341;;2;UK;Coventry;;Hangar 6, Coventry Airport;CV8 3AZ;;;;7;;;900 345 468;;3
4032;3855;;2;UK;Cirencester;;Unit 3 Trafalger House Kemble Airfield Enterprise park;GL7 6BQ;44 1285 770770;44 1285 770773;;7;;;;;3
4031;3854;;2;UK;;;;;;;;;;Air owned White Eagle;;;
4029;3852;;4;USA;;;;;954-337-4653;561-308-5926;;;;www,caamsllc,com;;;
4028;3851;;1;;;;;;469-272-9739;469-272-9737;;;;;;;
4027;3850;;3;USA;Miami;FL;7212 NW 25TH ST;33122;305-685-6863;305-477-8614;;8;6;;;;3
4026;3849;;4;;;;;;01;01.45.43.45.53;;;;;;;
4025;3848;;1;;;;;;2;1;www.mesa-technics.com;;7;;;;
4024;3847;;4;;;;;;305-971-9202;305-971-9001;;;;;;;
4023;3846;;4;;;;;;206-309-0961;321-373-6833;;;;;;;
4022;3845;;4;USA;Flat Rock;NC;;28731;;828-698-7490;;;;;;;3
4021;3844;;6;US;;;;;+1 (305) 774 4465;+1 (305) 774 4400;;;;;;;
4020;3843;;4;;;;;;619-267-9424;619-267-0047;;;;;;;
4019;3842;;3;United States;;;;;1-360-453-2302;1-360-453-2300;;;;;;;
4018;3838;;2;Bangladesh;;;;;;;;7;;;;;
4017;3611;;2;BULGRIA;;;;;;;;7;7;May 2009: They have a pool and very few suppliers of which they are obliged exclusivity. OK for BC;;;
4016;2473;;1;USA;;FL;;;;;;;;;;;
4015;3841;;4;USA;;;;FL;321-574-0443;321-574-0488;;;;;;;
4014;3840;;1;;;RENO NV;3555 airway Dr STE350;89511-1847;775-852-6622;775-852-5552;;;;;;;
4013;3839;;4;;;;;;44-1342-837320;44-1342-837300;;;;;;;
4012;3837;;6;;;;To be advised;;;+33 (0)1 8283 5378;;;;;;;3
4011;3782;;3;USA;;;;;;;;;;;;;
4009;3835;;1;;;;;;31 (0) 20 540 8899;31 (0) 20 540 8892;;7;7;A320 Maintenance Line;;;
4008;1384;;;ST. MAARTEN;Grand Case;;Grand Case Airport;AN 97150;;;;;;;;;12
4007;3833;;2;Sweden;;;;;;;;;;;;;
4006;2404;;;REPUBLIC OF CAP VERT;SANTIAGO ISLAND;;"PRAIA INTERNATIONAL AIRPORT
CARGO AEREA P.O.BOX 0641";;;;;;;;;;
4005;3832;;4;;;;;;60-7-7993298;60-7-7993998;;;;F50;;;
4004;3831;;7;Spain;;;;;34-60 938 4171;34-609384171;;;;;;;
4003;3830;;2;;;;;;31206557345;31 6 23927648;;;17;AOG FOR QTY 2EA V2527A5 ENGINES A320;;;
4002;3829;;4;;;;;;27-11-8243870;27-11-8278204;;;;;;;
4001;3828;;3;;;;;;305-884-1388;305-884-1313;;;;;;;
4000;3827;;5;;;;;;610-264-5999;610-264-5490;;;;;;;
3999;3826;;3;;;;;;1-305-463-9519;1-305-463-9510;;;;;;;
3998;3825;;2;Lithuania;Vilnius;;J. Jasinskio 16b;LT-01112;+370;+370 5 252 6588;support@aeroservisas.lt;7;6;Under Airline Aviavlisa;LT 1000 0154 7612;;3
3997;3824;;3;;;;;;7;714-847-7380;;;;;;;
3996;3823;;9;Germany;Menchen-Flughafen;;C/O MSK international spedition Cargoterminal Modul G, Raum 512;85356;;49 89 97594330;;7;;;;;3
3995;3822;;3;;;;;;65 6844 5884;65 6844 4593;;;;www.aerod.com;;;
3994;3484;;;;;;;;;;;;;;;;
3993;3821;;4;;;;;;202;202-2687224;;;;;;;
3992;3820;;3;;;;;;330-702-1710;330-702-1270;;;;;;;
3991;3819;;6;;;;;;52-442-1925807;52.442.192.5800;;;;;;;
3990;3818;;3;France;DINAN;;17 RUE DE LEHON;22100;;;;;6;SIRET : 498 510 361 00013;FR 33498210361;;3
3989;3817;;1;USA;Coral Springs;FL;4350 Northwest 124th Avenue;33065;954-755-4332;954-755-8662;;;;;;;8
3988;3816;;6;;;;;;419-867-0634;419-866-6301;;;;GSE;;;
3987;3815;;1;;;;;;45-46117220;45-46191111;;;;;;;
3986;3814;;1;France;Saint Jean de Véda;;Parc Marcel Dassault - 100, rue Alberto Santos- Dumont;34400;0;04 67 42 90 60;;7;;COMPOSIT REP;;;
3985;1674;;;USA;Miami;FL;FREEPORT FREIGHT FRWRS (c\o HAWK) 7429 N.W. 50 St.;33166;;;;;;;;;3
3984;3805;;2;Tunis;;;;;;;;7;14;;;;
3983;3813;;1;United Staes;Lewisville;TX;811 Office Park Circle;75057;972-436-8114;972-221-7414;;;;;;;
3982;3812;;3;;;;;;216-797-3242;216-261-3500;;;;;;;
3981;547;;;United States;Portsmouth;NH;129 State Street;03801;603-431-5311;603-431-1215;-;;;USA;;;12
3980;3811;;4;;;;;;954-515-0583;954-389-8195;;;;;;;
3979;3810;;2;;;;;;3;3;;;;name for Chinese regional airline being formed (CRJ200s) by Mesa and Shenzhen Airlines.;;;
3978;3808;;3;;;;;;305) 228-0085;305) 599-1625;;;;;;;
3977;3807;;3;;;;;;770-997-1578;770-997-1560;;;;;;;
3976;3806;;3;USA;Arcadia;CA;-;91006;626-254-1555;626-254-1555;jesse@aogline.com;;;DBA Ameritech Aerospace Fax: 626-254-021024-Hour AOG: 1-626-524-8488;;;1
3975;2802;;6;France;Maillance;;Blvd SAGNAT - BP 3;42230;01-6486-6979;01-6486-6927;;4;;;;;3
3974;1013;;;UK;Exeter;Devon;New Walker Hangar, Exeter International Airport;EX5 2BG;;;;;;;;;12
3973;3804;;2;Kazhakstan;Almaty;;"Centre 1; 4A, Zakarpatskaya St`";050039;+7 727 257 17 68;+7 727 258 41 35;;;17;;;;3
3972;3783;;2;;;;;;;;;;;;;;
3971;3803;;2;;;;;;39)  06 79349490;39)  06 79340357;;;;;;;
3970;3802;;3;;;;;;301;301-947-4544;;;;;;;
3969;3801;;6;;;;;;262-679-6175;262-679-6170;;;;Company Flight Components;;;
3968;3800;;3;;;;;;786-524-2779;1-786-623-3736;;;;;;;
3967;3799;;4;Slovkia;;;;;421 (0) 2 5263 0055;421 (0) 2 5263 0054;;;;;;;
3966;1347;;;ITALY;Frazione Dossobuono - Villafranca di Verona;;Via Paolo Bembo n. 70;37062;;;;;;;IT 00445990310;;2
3965;3798;;3;;;;;;3;305-254-6006;;;;;;;
3964;3797;;1;;;;;;0130688219;01 30 68 36 21;;;;CF6-50 PARTS REQUESTED  & BRAKES;;;
3963;3796;;4;;;;;;954-346-1592;954-346-1591;;;;;;;
3962;1762;;;France;Vendôme;;18, boulevard de l'Industrie;41100;2 54 77 32 08;2 54 77 66 99;;;;;;;12
3961;1273;;;France;Vendôme;;18, boulevard de l'Industrie;41100;33 2 54 77 32 08;33 2 54 77 66 99;;;;;;;12
3960;3795;;6;;;;;;1 70 13 70 98;0 826 007 651;;;;http://www.claranet.fr/packs/;;;
3959;3794;;4;France;;;;;33-1-6452-7766;33-1-6452-7755;;;;;;;
3958;3793;;3;USA;;;;;305;305-883-4384;;;;;;;
3957;3792;;1;Spain;Madrid;;Canada Real De Las Merinas 5-7 Centro de Negocious Eisenhower;28042;34-902430991;34-902430990;;;14;"AEROSPACE ENGINEERING GROUP, S.L.www.aerospaceengineeringgroup.com
AEG European Division";;;3
3955;3790;;4;;;;;;44;44-1425623900;;;;;;;
3954;3789;;1;;;;;;351 (21) 467-1059;351 (21) 467-1059;;;;;;;
3953;3788;;4;USA;;FL;;;216) 803-3134;305) 805-3134;;;;;;;
3952;3787;;1;;;;;;0044(0)1202 409184;0044(0)7738456205;;;;;;;
3951;540;;;France;Z.I Paris Nord II , Roissy CDG;;94 rue de la Belle Etoile,;95947;;;;4;;Forwarder;FR 42 410 673 081;;12
3950;3785;;2;;;Mexico;;;525716-8978;52;;;;;;;
3949;3784;;6;France;Paris;;18 Rue Crozatier;75012;01 46 28 66 93;01 43 44 44 50;;;4;Celduc relais distributer;FR20562090688;;1
3947;3781;;2;Mexico;;;;;;;;;;;;;
3946;3780;;6;France;;Sorbiers;BP4 Rue ampere;;04 77538551;04 77539020;;;;;;;
3945;3779;;2;;;;;;;;;;;;;;
3944;1258;;;France;Roissy CDG;;"C/O Ziegler 
Sogaris - BAT D - Zone de fret 5";95709;33-1-4814-8667;33 1 4814- 5686;CAROLINE_GELLY@ZIEGLERGROUP.co;;;;;;12
3943;1506;;;France;AJACCIO, BP 505;CORSE;"MAGASIN,Aeroport de Campo dell'Oro 
Aeroport de campo";20186;;04.9529.0500;;;;;FR 71349638395;;3
3942;3778;;3;;;;;;305-253-3005;305-251-0016;;;;;;;
3941;283;;;Germany;Nuerenberg;;Flughafenstr, 100;90411;;;;;;;;;5
3940;3777;;3;USA;;;;;;;;;;;;;
3939;3776;;3;USA;Independence;MO;"Space center executive park
5001 W Geospace Drive";64056-3324;816-257-2089;816-257-2330;;7;;-;;;
3938;3775;;2;Sweden;;;;;1;1;;;;;;;
3937;3;;2;South Africa;;;;;;;;7;3;Work closley with Solenta;;;3
3936;3774;;6;;;;2 East Main Street ? Carpentersville, IL 60110;;847-428-1956;847-428-7171;;;;DIST by BOON EXT;;;
3935;3773;;1;USA;;TX;3308 Towerwood, Farmer's Branch, Texas;75234;7;7;;;;DIV of Aero Tire & Tank LLC;;;
3934;3772;;1;India;;;;;91;91;;7;4;;;;
3933;2110;;2;;;;;;;;;;;;;;
3932;3771;;3;USA;;;;;34;34;;;;;;;
3931;3769;;2;;;;;;2;2;;;;ATLASJET, Turkey leased (ACMI/ one A320 to ERITREAN,;;;
3929;3768;;6;;;;;;972-3-923-2411;972-3-923-2440;;;;"livedns.co.il, liveshop.co.il
ID=bel-air; Password=' ai891vbe5";;;
3928;3767;;1;Canada;London;ON;580 Sovereign Road;N5V 4K7;519-439-3777;519-645-7380;;;;;;;
3927;3766;;2;UK;;;;;44;44;;;;;;;
3926;3765;;2;UK;;;;;44;44;;;;;;;
3925;3764;;2;Sweden;;;;;44;44;;;;100 owned by Finnair;;;
3924;3763;;2;Indonesia;;;;;62-21 80870667;62-21 80870666;;;7;;;;6
3923;3762;;4;;;;;;55-113535022509;55-1135022509;;;;;;;
3922;3761;;4;;;;;;61-2-9825-6236;61-2-9825-6226;;;;Branch of Topcast Aviation Supplies Co., Ltd - For ATR42-500 aircraft;;;
3921;3760;;4;;;;;;631-585-7570;631-585-1200;;;;;;;
3920;3759;;2;Mexico;;;;;52;52;www.volaris.com.mx;7;7;CIT leased new A319 (2997) with V2500s to VOLARIS,;;;
3919;2900;;2;Russia;;;;;;;;;7;;;;
3918;3758;;2;Maldive;Male;;Male’ International Airport;;;;;7;;;;;3
3917;3757;;2;NIGERIA;;;;;23712704486;237;;;;HEAT STACK PART NUMBER 5013504-3 FOR F100;;;
3916;3756;;3;;;;;;65-62891011;65-62898022;;;;nilo@satair-tpa.com;;;
3915;3755;;1;;;;;;505) 896-2645;505) 896-2644;;;;epair of composite flight surfaces, sheet metal flight surfaces and structures, nacelle;;;
3914;745;;;NORWAY;4262 AVALDSNES;;"C/O DSV Norway A/S
Haugesund Airport Karmøy";;;;;;;;980 645 575;;5
3913;3754;;4;;;;;;818-395-1100;818-395-1111;;;;;;;
3912;2222;;2;Colombia;BOGOTA;;;;;;;;17;;;;
3911;1166;;;France;Fleac;;"Rue du bois Renaud 
8 chemin de letang BP15";16730;05-45-61 49 75;05-45-24 04 04;;;;;;;
3910;3753;;6;;Malakoff;;23-27, rue Pierre Valette;92240;+33 1 70 99 56 06;+33 1 70 99 55 00;;;;No Client 646713;;;8
3909;3752;;1;;;;;;35361717728;35361717727;;;;;;;
3908;1882;;;USA;Skokie;IL;7447 North St. Louis Ave.;60076;;;;;;;;;3
3907;3751;;4;;;;;;714-373-2383;714-373-6081;;;;;;;
3906;3750;;1;;;;;;918-298-1060;918-299-5148;;;;;;;
3905;3728;;12;India;New Delhi;;flat no.003, plot no003, sector 10;;;;www.indusair.biz;;;;;;3
3904;3749;;4;;;;;;305-259-4704;305-232-7785;;;;;;;
3903;200;;;Denmark;Vamdrup;;Kolding Airport, PO Box 80;DK-6580;;;;;;;CVR 12654693;;2
3902;200;;;Denmark;Vamdrup;;Lufthavnsvej 7A;DK-6580;;;;;;;;;7
3901;200;;;Italy;Naples;;Aeronavali C/O DAT, Via Nuovo Tempio 20;80144;;;;;;;DK 12 65 46 93;;12
3900;67;;;ITALY;Naples;;Via Nuovo Tempio 20;80144;;39-081-73-70288;;;;;;;12
3899;3748;;2;South Africa;;;;;3;39;;7;3;check if Maintenace is done by Federal Air. Aircraft owner is Solenta;;;3
3898;3747;;2;;;;;;44-131-477-4342;44-131-441-5885;;;;;;;
3897;3746;;4;United Kingdom;Okehampton;Devon;Exeter Road Industrial Estate;EX20 1UA;44-1837-658-080;44-1837-658-081;;;;;;;3
3896;3745;;1;;;;;;8;8;;;;;;;
3895;3744;;3;;;;;;515) 225-4027;515) 225-2612;;;;;;;
3893;3129;;;France;Villeneuve s/s Dammartin;;8 rue des Acacias;77230;33-1-6094-6688;33-1-6094-6670;;;;;;;12
3892;3743;;4;;;;;;44-1932-251-510;44-1932-251500;;;;;;;
3891;3742;;4;;;;;;9;949-276-7338;;;;;;;
3890;3741;;8;;;;;;240 6673026;240 6673024;;;;;;;
3889;3740;;6;;;;;;04-7866-8265;04-78-66-8260;;;;;;;
3888;1064;;;SPAIN;Quart de Poblet  - Valencia;;"DEPARTAMENTO FINANCIERO – PABELLON 3
AV  / Comarques  del Pais Valencia    N. 2";46930;;;;;;AIR NOSTRUM, L.A.M.;ES A9630 2724;;2
3886;3739;;4;;;;;;65;65-6282-7288;;;;;;;
3885;219;;;USA;Deerfield Beach;FL;910 NE 2nd Street, Unit C;33441;;954-725-3535 / F: 37;;;;Old address;;;12
3884;315;;;USA;Miami;FL;2101 N.W. 82nd Ave;33122;305 592 7966;305 592 7222;;;;;;;12
3883;3738;;4;;;;;;603-87347812;603-87347811;;;;;;;
3882;3726;;2;Spain;;;;;;;;;7;http://www.pan-air.net;;;3
3881;3573;;1;;;;;;;;;;;;;;
3880;3724;;2;Suisse;;;;;;;;7;7;;;;3
3879;3723;;10;;;;;;;;;7;7;;;;
3878;3722;;1;;;;;;;;;;;;;;
3877;3719;;2;;;;;;;;;;;RJ100;;;
3876;3737;;3;UK;CRAWLEY,;;UNIT 2 BAIRD CLOSE, MAXWELL WAY;RH10 9SY;44;44-1293-51-1222;;;;have a Deal with Messier Bugati - Steve Heath;GB897140591;;3
3875;3736;;6;;;;;;p;p;;;;;;;
3874;3735;;10;;;;;;2;2;;;;AZ was certified by FAA to provide line maintenance for A320 Family.;;;
3873;3734;;2;Libya;;;;;7;7;;;17;AFRIQIYAH, Libya for three A319s/six A320s/three A330-200s.;;;
3872;3733;;4;;;;;;954-337-2922;954-3467-845;;;;;;;
3871;3732;;10;NORWAY;;;;;47;4790980242;www.scandairmaint.com;;;;;;
3870;1493;;;France;"14, R' De LA Belle Borne  Fret 5 Sogaris 6
Paris";TREMBLAY;"C/O DHL Global Forwarding 
ZAC Paris nord 2 parc des nations
383 rue de le belle stiole";BP 95974;;+33 1 49 19 68 87;;;;;;;12
3869;3731;;4;INDIA;;;;;91;91-98207 15695;;;;;;;
3868;3730;;4;;;;;;209-944-7501;209-944-7500;;;;;;;
3867;3718;;2;India;Gurgaon.;;Sector-15, Jharsa Road,;;;;;;;;;;
3865;3729;;8;;;;;;353 18 24 4751;353 18 24 4721;;7;7;ATR72 Leas A320 Family;;;
3864;133;;;USA;Pocahontas;AR;2101 Industrial Drive;72455;;870 248 0880;;;;Warehouse location;;;12
3863;3720;;1;USA;Hialeah;Florida;7485 West 2nd. Court;33014-4301;305-884-0339;305-863-8040  Ext. 304;;;;;;;3
3862;3717;;1;USA;Irving;TX;7825 Ridgepoint Drive;75063;;972-402-4300;;;;;;;5
3861;3716;;1;;;;;;49 911 2373711;49 911 2373711;;;;;;;
3860;1037;;;SERBIA;Belgrade;;A/P “Nikola Tesla” 59;11180;;;;;;;;;3
3859;3715;;3;;;;;;865-354-8443;865-354-8442;;;;;;;
3858;2066;;;NORWAY;Molde Lufthavn;;SAS Cargo (forward to DOT LT technician);N-6421;;;;;;Contact +47 9571 5480;LT108937314;;12
3857;1807;;;South Africa;Johannesburg Int'l Airport;SAA Tech area;Johannesburg Main Base Hangar 1;1627;;;;;;;;;3
3856;3714;;4;;;;;;954-425-7996;954-425-7994;;;;;;;
3855;1535;;;Italy;Villanova D'albenga;;"C/O Aerporto Clemente Panero
Viala Generale Disegna 1";17038;;39 182582033;;;;Station manager - Mr. Giraldi;;;5
3854;281;;;Taiwan;Sung-Shan Airport, Taipei;;n° 340-9 Dun-Hua North Rd;;;;;;;;;;2
3853;3713;;6;;;;;;49-8153-88111-51;49-8153-88111-3717;;;;;;;
3852;3712;;1;;;;;;305-238-4903;305-238-4241;;;;;;;
3851;3711;;1;;;;;;623-580-8889;623-580-8880;;;;;;;
3850;1520;;;Honduras C.A.;La Ceiba;;Aeropuerto Intl Goloson - PO BOX 402;;504 441 2527;504 440 0149;;;;;;;2
3849;3710;;4;USA;;;;;954-436-4598;954-441-8915;;;;;;;
3848;3709;;3;;;;;;505-352-5812;505-352-5810;;;;;;;
3847;562;;;France;BOUGUENAIS;;Aeroport Nantes Atlantique;44340;;02 40 13 24 50;;;6;;FR 02 400 161 501;;12
3846;671;;;United Kindom;"Bournemouth
Dorset";Christchurch;"Unit A2, Building 446, Aviation Park West
Bournemouth Int'l Airport";BH23 6NW;+44 (0)1202 580 567;+44 (0)1202 579 303;;;;;;;6
3845;3708;;3;;;;;;9;9;;;;;;;
3844;317;;;Italy;Peschiera Borromeo;MI;C/O Linkair Express Spa via Walter Tobagi 8/1;20068;;;;;;;IE 658 784 9U;;12
3843;1632;;;USA;TULSA;OK;7018 N. Lakewood;74117;;;;;;Repair Shop;;;8
3842;1632;;;USA;Tulsa;OK;11200 E. Pine St.;74116;+1 (918) 234-6633;+1 (918) 234-5155;;;;;;;5
3841;3707;;1;Australia;;;;;61 7 3860 4006;61 7 3637 7008;;;;;;;
3840;3706;;6;Israel;;;;;9;97249968567;;;;;;;
3839;3705;;4;;;;;;954-212-2351;954-806-4563;;;;;;;
3838;3704;;4;;;;;;3;321-777-4563;;;;;;;
3836;3703;;3;;;;;;305-267-6002;305-267-6400;;;;"AOG#'S 786-556-7384; 786-546-4999; 786-554-0657";;;
3835;3702;;4;;;;;;34 637 299 778;34 667 406 028;;;;Aircraftparts@terra.es;;;
3834;3701;;1;;;;;;972;972) 623-9318;;;;;;;
3833;3700;;1;;;;;;43-14-801-9532;43-1-480-1953;;;;;;;
3832;3699;;3;;;;;;954-435-4007;954-435-9662;;;;;;;
3831;898;;;France;Bat 1 Cellule 13;;14 rue de la belle borne,bat sogaris;93290;;;;;;;;;3
3830;3698;;3;;;;;;3;321-473-6075;;8;;;;;
3828;3696;;4;;;;;;912228390909;91-9820507294;;;;;;;
3827;3695;;3;;;;;;305-477-4802;305-477-4063;;;;;;;
3826;3612;;2;;;;;;;;;;;;;;3
3825;3694;;4;Luxemburg;;;;;352-621254055;352-621254055;;;;;;;
3824;3693;;8;;;;;;206;206-854-5758;;;;;;;
3823;3692;;3;;;;;;8;8;;;;;;;
3822;3691;;4;;;;;;64-3-355-2225;64-3-355-2223;;;;;;;
3821;1535;;;Italy;Rome;;C/O World Cargo Srl Via del Foscso della Magliana 12;00148;;39 06 650 29134;;;;;;;12
3820;3690;;4;;;;;;305-675-8576;305-225-9008;;;;;;;
3819;3689;;1;The Netherlands;MAASTRICHT;;"Horsterweg 19 

6199AC Maastricht Airport";6199AC;+31 (0)43 3652663;+31 (0)43 3587926;;;;USE SAMCO A/C MAINT.;NL.0088.82.782.B.01;;
3818;2066;;;Croatia;Velika Gorica;;Vladimira Nazora 5, Pleso;41410;;;;;;;LT 108 937 314;;11
3817;3688;;1;;;;;;9;918-362-9713;;;;"WE CURRENTLY HAVE AVAILABLE SEVERAL OVERHAULED DC-10 TRAS MODIFIED FAN
 COWL DOORS FOR SALE";;;
3816;1553;;4;;;;;;;;;;;;;;
3815;3687;;3;USA;;;;;954-794-0178;954-794-0174;;;;;;;
3814;2678;;2;Spain;Las Palmas;;Gran Canaria Airport;;;;;7;14;does all maintenace with Binter Technic;;;
3813;1444;;2;;;;;;;;;7;7;;;;
3812;3686;;3;USA;;;;;1-513-755-6593;1-513-755-6583;;;;;;;
3811;3657;;1;United States;Orlando;FL;4906 Patch Rd. Ste. B;32822;;;;4;;;;;3
3810;3685;;1;;;;;;936.441.9406;936.441.9555;;;;ATR INTERIOR REFURBISHMENT;;;
3808;3683;;1;Japan;;;;;81) 3 32 44 53 98;81) 3 32 44 53 33;;7;;http://www.ihi.co.jp  CF34 REP SHOP JAPAN;;;
3807;3682;;2;;;Egypt;;;201 2 3038445;20123170513;;;;P base;;;
3806;571;;;France;ROISSY CDG;;ROISSY SOGARIS- BP 10470 - 4 RUE DE LA BELLE BORNE - ENTREPOT N°5 - ZONE DE FRET 5;95708;;;;;;DOUANE;;;
3805;1688;;2;INDIA;;;;;;;;7;3;check under Indian airlines;;;
3804;3681;;3;USA;;FL;;;1;1;;7;;;;;3
3803;3613;;7;France;Morlaix;;Aéroport  29679;CS 27925;;;;7;14;;;;3
3802;3680;;3;USA;Miami;FL;5620 NW 114TH PATH SUITE 204;33178;;;;;;;;;
3801;3679;;2;;;;;;;;;;7;;;;
3800;3678;;2;Austrlia;;;;;;;;;7;;;;
3799;3677;;3;USA;;;;;;;;;;;;;
3798;3676;;2;UAE;;;;;;;;;;;;;
3797;3675;;3;Singapore;Singapore;;114 Piccadilly;;;;;;;;;;3
3796;3674;;3;USA;;;;;786-336-0593;786-336-8220;;;;;;;
3795;3673;;3;;;;;;206;206-276-7075;;;;;;;
3794;2066;;;Sweden;GALLIVARE;;GALLIVARE KOMMUN Flygplatsen;98281;;;;;;;LT 108 937 314;;5
3793;3672;;1;;;;;;305-688-4874;305-688-3344;;;;;;;
3792;3671;;8;;;;;;2;2;;;;(LoadAir, Kuwait/AerCap joint venture), Ireland selected CFM56-5Bs for 30 A319s/A320s on order.;;;
3791;3670;;2;;;;;;;;;;;;;;
3790;3669;;2;Czech Republic;;;;;420 233 371 179;420 233 374 596;;7;3;;;;
3789;1244;;2;Panama;;;;;;;http://www.aeroperlas.com;;17;under TACA, purchase done by Iselna, Wilmer;;;
3788;1333;;;France;Lyon - St. Exupery;;BP39.;69125;;;;;;;;;5
3787;3668;;1;Canada;;PEI;800 Aerospace Blvd. Slemon Park;C0A-2A0;902.436.0258;902.438.2242;;;;Slemon Park;;;3
3786;3667;;3;USA;;;;;1;1;;;;;;;
3785;3666;;6;;;;;;330;330) 487 2077;;;;;;;
3784;3665;;2;;;;;;503;503-766-2287;;;;;;;
3783;3664;;2;Albania;;;;;1;1;;;17;;;;
3782;3614;;3;South Africa;;;;;;;;;;;;;
3781;3572;;3;USA;;;;;;;;;;Work with Brazil;;;
3780;3663;;3;USA;COCONUT CREEK;FL;6601 LYONS RD STE D-10;33073;954-5717984;954-5717983;;;;;;;3
3779;1667;;2;Thailand;;;;;;;;7;;Under thai Airways;;;
3778;511;;;France;C/O Magasin Hndler Orly Aeroprt;;Zone réservée  Echo BAT 432;94541;;01-49759141;;;;;FR73421393208;;3
3777;3662;;3;;;;;;954-359-8452;954-359-8450;;;;;;;
3776;3661;;1;;;;;;305-821-4849;305-821-4810;;;;;;;
3775;3660;;1;USA;MIAMI;FL;1260 NW 57 AVE;33126;305)263-1036;305)267-6434;;;;;;;3
3774;3659;;2;Australia;;;;;61-3-6248-5117;61-362485390;;7;3;Par-Avion Airline;;;
3773;3658;;1;USA;;FL;4906 Patch Road - suite B;32822;321-226-5444;321-235-0869;;;;;;;
3772;3656;;4;USA;;ORLANDO - FL;4906 PATCH ROUAD;32822;407 381 5891;407 381 1078;;;;;;;
3771;3655;;4;USA;;ORLANDO - FL;4906 PATCH ROUAD;32822;407 381 5891;407 381 1078;;;;;;;
3770;3654;;4;;;;;;86-731-2600610;86-731-2600618;;;;;;;
3769;3653;;3;USA;;;;;;;;;;;;;
3768;3652;;3;;;;;;321-821-1859;321-473-6075;;;;;;;
3767;3651;;10;;;;;;918-281-7513;918-831-7724;;;;;;;
3766;3650;;4;;;;;;3;312-494-8614;;;;;;;
3765;3648;;4;;;;;;412-212-0102;412-253-0945;;;;AvMarkets, Inc.;;;
3764;3647;;3;;;;;;1954-359-0041;1954-359-0040;;;;;;;
3763;3646;;4;;;;;;253-927-5006;253-927-4899;;;;;;;
3762;3645;;3;;;;;;1801-760-5655;1702-202-0316;;;;;;;
3761;3644;;3;;;;;;1407-585-3428;1407-585-3413;;;;;;;
3760;3643;;11;France;paris;;171-173 av Jean-Jaures;75019;01 4202 7888;01 4202 1487;;;;;;;
3759;3642;;3;United Arab Emirates;;;;;97165573574;97165573570;;;;;;;
3758;3641;;7;UK;;;;;;;;;17;;;;
3757;3640;;4;;;;;;305-685-0188;305-685-5511;;;;;;;
3756;3639;;1;Italy;;;;;7;7;;;4;;;;3
3755;3586;;2;Canada;;;;;;;;7;6;;;;3
3754;3638;;2;;;;;;39;39;;;;;;;3
3753;3637;;4;;;;;;9;786-587-9741;;;;;;;3
3752;3636;;2;;;;;;3;4;;;;;;;3
3751;3635;;2;U.A.E;New INTL Airport;Abu DhabI;C/O ADAT Technical stores;;9;9;;;7;;;;3
3750;3634;;4;USA;Forest Park;GA;3000 S Corporate Pkwy # 500;30297-1756;404;404-766-0024;;;;;;;3
3749;3633;;4;;;;;;514-631-7049;514-631-7500;;;;;;;3
3748;3632;;4;;;;;;3;386-437-0581;;;;;;;3
3747;2364;;;usa;glastonbury;ct;po box 190;06033;;;;;;;;;2
3746;3631;;4;canada;;;;;;;;;;;;;3
3745;3630;;1;USA;Fort Myers;FL;11900 Lacy Lane;33966;1239-275-7311;1239-275-8202;cvillano@accelaviation.com;7;;;;;3
3744;3615;;1;USA;Carrollton;TX;2550 Midway Rd Suite 100;75006;;;;7;3;;;;3
3743;3629;;3;;;;;;305-256-9375;305-256-9379;;;;;;;3
3742;3185;;;Canada;Manuels,;NL;Suite 101, 241 Conception Bay Hwy;A1W 5J8;1 709-834-6058;1 709-834-6034;;;;;;;3
3741;3628;;1;;;;;;305-477-3308;305-477-2340;;;;;;;3
3740;3627;;1;USA;;;;;901.366.7708;901.366.6900 ext. 16;;7;7;need to ask for their stock & capa;;;3
3739;3618;;2;New Zealand;;;;;;;;;;Fleet Convair CV580;;;3
