Part Number,,Cond,Qty In Stock,UM,Description,,W/H,Serial No.,,Reserved Qty,,,
622-5130-802,,AR,1,EA,WX RADAR CONTROL PANEL,,Boeing,16G0X3,,0,,,
622-5137-601,,AR,1,EA,ANTENNA PLATE,,Boeing,2FHDD,,0,,,
627570-1,,AR,1,EA,TEMPERATURE SENSOR,,Boeing,627570-15705,,0,,,
664700500A4D,,SV,1,EA,LANDING GEAR CONTROL,,Airbus,4488,,0,,,
67262-001-003,,AI,1,EA,OVEN,,Airbus,16730,,0,,,
67262-001-003,,AI,1,EA,OVEN,,Airbus,00-11-0200,,0,,,
627570-1,,AR,1,EA,TEMPERATURE SENSOR,,Boeing,627570-15681,,0,,,
6730B01,,SV,1,EA,FAN AIR VALVE,,Airbus,1753,,0,,,
1633732,,AR,1,EA,HYDRAULIC FLOW REGULATOR,,Boeing,4524,,0,,,
1633763,,AR,1,EA,HYDRAULIC FLOW REGULATOR,,Boeing,2202,,0,,,
6730F010000,,SV,1,EA,VALVE FAN AIR,,Airbus,6730-05891,,0,,,
1633763,,AR,1,EA,HYDRAULIC FLOW REGULATOR,,Boeing,2274,,0,,,
65-16323-32,,AR,1,EA,WINDOW ASSY R/H #3,,Boeing,00032 03-09,,0,,,
65-17821-21,,AR,1,EA,MODULAR PACKGE ASSY,,Boeing,A0035051,,0,,,
6740E010000,,OH,1,EA,OVERPRESSURE VALVE,,Airbus,2509,,0,,,
65-17821-21,,AR,1,EA,MODULAR PACKGE ASSY,,Boeing,A0035324,,0,,,
65-17821-21,,AR,1,EA,MODULAR PACKGE ASSY,,Boeing,A0031646,,0,,,
65-44681-18,,AR,1,EA,MODULAR ASSEMBLY,,Boeing,A0035282,,0,,,
693335,,AI,1,EA,PUMP ELECTRIC,,Airbus,MX-532344,,0,,,
69-37307-300,,AI,1,EA,FIRE DETECTION MODULE,,Boeing,D05080,,0,,,
69-37317-300,,SV,1,EA,HYD PUMP MODULE(P5-8),,Boeing,D05033,,0,,,
65-44751-2,,AR,1,EA,LOCK ACTUATOR ASSY,,Boeing,EFS4569,,0,,,
69-37319-308,,SV,1,EA,AIR CONDITIONG MODULE,,Boeing,D05451,,0,,,
65-44751-2,,AR,1,EA,LOCK ACTUATOR ASSY,,Boeing,EFS4535,,0,,,
65-44751-2,,AR,1,EA,LOCK ACTUATOR ASSY,,Boeing,EFS4718,,0,,,
69-37334-12,,SV,1,EA,PANEL CABIN ALT RATE OF CLIMB MODULE,,Boeing,D04737,,0,,,
65-44751-2,,AR,1,EA,LOCK ACTUATOR ASSY,,Boeing,EFS4714,,0,,,
65-44891-8,,AR,1,EA,MODULAR PACKAGE ASSY,,Boeing,A0020251,,0,,,
65-44891-8,,AR,1,EA,MODULAR PACKAGE ASSY,,Boeing,A0033427,,0,,,
69-73703-13,,SV,1,EA,RUDDER TRIM MODULE,,Boeing,D04438,,0,,,
65-44891-8,,AR,1,EA,MODULAR PACKAGE ASSY,,Boeing,A0033450,,0,,,
65-44981-6,,AR,1,EA,GRD SERV MODULAR PACKAGE,,Boeing,A0029052,,0,,,
65-44981-6,,AR,1,EA,GRD SERV MODULAR PACKAGE,,Boeing,A0033021,,0,,,
65-44981-6,,AR,1,EA,GRD SERV MODULAR PACKAGE,,Boeing,A0030273,,0,,,
65-50939-89,,AR,1,EA,"DOOR ASSY-INLET,ENG AIR APU",,Boeing,665,,0,,,
65-84209-21,,AR,1,EA,AUTO SPEED BRAKE CONTROL,,Boeing,D04463,,0,,,
65C25410-7,,AR,1,EA,RUDDER CENTERING UNIT,,Boeing,N/A,,0,,,
65C25410-7,,AR,1,EA,RUDDER CENTERING UNIT,,Boeing,4318,,0,,,
65C26864-3,,AR,1,EA,O/B GRD SPOILER ACTUATOR,,Boeing,EFS08060,,0,,,
65C26864-3,,AR,1,EA,O/B GRD SPOILER ACTUATOR,,Boeing,EFS08059,,0,,,
65C33409-3,,AR,1,EA,DIMMING RELAY MODULE,,Boeing,D04850,,0,,,
65C33409-3,,AR,1,EA,DIMMING RELAY MODULE,,Boeing,D05101,,0,,,
67321-27-250,,AR,1,EA,SWTCH-TH,,Boeing,N/A,,0,,,
67321-27-250,,AR,1,EA,SWTCH-TH,,Boeing,N/A,,0,,,
67321-27-250,,AR,1,EA,SWTCH-TH,,Boeing,N/A,,0,,,
69-14106-7,,AR,1,EA,NLG HYD TRANSFER CYLINDER,,Boeing,5968,,0,,,
69-14106-7,,AR,1,EA,NLG HYD TRANSFER CYLINDER,,Boeing,5934,,0,,,
69-37317-300,,AR,1,EA,HYD PUMP MODULE(P5-8),,Boeing,D05129,,0,,,
69-37319-308,,AR,1,EA,AIR CONDITIONG MODULE,,Boeing,D05019,,0,,,
70-0466-1,,SV,1,EA,MULTI-CHANEL DIMMER UNIT,,Embraer,1058,,0,,,
69-37322-15,,AR,1,EA,OXYGEN SYSTEM MODULE,,Boeing,D04639,,0,,,
69-55179-78,,AR,1,EA,LIGHT DIMMING MODULE,,Boeing,D05112,,0,,,
69-55179-78,,AR,1,EA,LIGHT DIMMING MODULE,,Boeing,D04612,,0,,,
69-73703-13,,AR,1,EA,RUDDER TRIM MODULE,,Boeing,D04516,,0,,,
7021450-801,,SV,1,EA,WEATHER RADAR,,Embraer,6086558,,0,,,
7021450-801,,SV,1,EA,WEATHER RADAR,,Embraer,7037233,,0,,,
7021479-4,,SV,1,EA,"RADAR FLAT PLATE, 24-INCH",,Embraer,1863,,0,,,
69-76435-5,,AR,1,EA,FLOOD/PANEL LIGHTING MODULE,,Boeing,D03731,,0,,,
69-76435-5,,AR,1,EA,FLOOD/PANEL LIGHTING MODULE,,Boeing,D03753,,0,,,
69-78190-1,,AR,1,EA,VIDEO MONITOR ANNUNCIATOR,,Boeing,D00520,,0,,,
7024440-1903,,SV,1,EA,PWR902 POWER MODULE,,Embraer,1004I268,,0,,,
7024440-1903,,SV,1,EA,PWR902 POWER MODULE,,Embraer,1004I228,,0,,,
69-78190-1,,AR,1,EA,VIDEO MONITOR ANNUNCIATOR,,Boeing,D00530,,0,,,
700-2200-001,,AR,1,EA,VIDEO DIST UNIT,,Boeing,2BH7X,,0,,,
700-2200-001,,AR,1,EA,VIDEO DIST UNIT,,Boeing,2BH7Y,,0,,,
700-2200-001,,AR,1,EA,VIDEO DIST UNIT,,Boeing,2BH7W,,0,,,
700-2200-001,,AR,1,EA,VIDEO DIST UNIT,,Boeing,2BH8B,,0,,,
700-2200-001,,AR,1,EA,VIDEO DIST UNIT,,Boeing,2BH7V,,0,,,
700-2200-001,,AR,1,EA,VIDEO DIST UNIT,,Boeing,2BFKN,,0,,,
700-2200-001,,AR,1,EA,VIDEO DIST UNIT,,Boeing,1PXTH,,0,,,
700-2200-001,,AR,1,EA,VIDEO DIST UNIT,,Boeing,213LV,,0,,,
700-2200-001,,AR,1,EA,VIDEO DIST UNIT,,Boeing,3JXLT,,0,,,
7025050-941,,SV,1,EA,CC800 - CURSOR CONTROL DEVICE,,Embraer,1004E370,,0,,,
7025050-941,,AI,1,EA,CC800 - CURSOR CONTROL DEVICE,,Embraer,1003E365,,0,,,
700-2200-001,,AR,1,EA,VIDEO DIST UNIT,,Boeing,2BFKP,,0,,,
70-0366-11,,AR,1,EA,BALLAST,,Boeing,11789,,0,,,
71404-1,,AR,1,EA,DUAL BRAKE METERING VALVE,,Boeing,8123A,,0,,,
7025365-1901,,SV,1,EA,GENERIC I/O MODULE,,Embraer,10056682,,0,,,
71404-1,,AR,1,EA,DUAL BRAKE METERING VALVE,,Boeing,8127A,,0,,,
71404-1,,AR,1,EA,DUAL BRAKE METERING VALVE,,Boeing,7917A,,0,,,
71784,,AR,1,EA,VALVE-L/G TRANSFER,,Boeing,2283,,0,,,
7025725-932,,SV,1,EA,MULTI-PURPOSE CONTROL AND DISPLAY UNIT,,Embraer,4060714,,0,,,
7026201-801,,SV,1,EA,VHF DIGITAL RADIO,,Embraer,10047837,,0,,,
720710-00-04-06,,AR,1,EA,STEAM OVEN,,Boeing,1406,,0,,,
720710-00-04-06,,AR,1,EA,STEAM OVEN,,Boeing,1052,,0,,,
7026201-801,,SV,1,EA,VHF DIGITAL RADIO,,Embraer,9037301,,0,,,
7026201-804,,SV,1,EA,VHF DIGITAL RADIO FOR DATA MODE,,Embraer,10057863,,0,,,
720710-00-04-06,,AR,1,EA,STEAM OVEN,,Boeing,1253,,0,,,
720737-6,,AR,1,EA,CABIN PRESSURE RELIEF VALVE,,Boeing,2007020900,,0,,,
7026202-802,,SV,1,EA,VIDL MODULE,,Embraer,10045607,,0,,,
720737-6,,AR,1,EA,CABIN PRESSURE RELIEF VALVE,,Boeing,2008090667,,0,,,
743-0301-002,,AR,1,EA,AUDIO MULTIPLEXER,,Boeing,2GPMC,,0,,,
7026240-901,,SV,1,EA,MMRC,,Embraer,10034091,,0,,,
743-0301-002,,AR,1,EA,AUDIO MULTIPLEXER,,Boeing,2FCFN,,0,,,
7551901,,AR,1,EA,FILTER,,Boeing,11297,,0,,,
7026534-1902,,SV,1,EA,CONTROL I/O MODULE,,Embraer,10035726,,0,,,
7551901,,AR,1,EA,FILTER,,Boeing,11398,,0,,,
7579078,,AR,1,EA,HYDRAULIC LINE FILTER,,Boeing,22504,,0,,,
7579078,,AR,1,EA,HYDRAULIC LINE FILTER,,Boeing,22915,,0,,,
7579078,,AR,1,EA,HYDRAULIC LINE FILTER,,Boeing,22487,,0,,,
7579078,,AR,1,EA,HYDRAULIC LINE FILTER,,Boeing,22952,,0,,,
7579078,,AR,1,EA,HYDRAULIC LINE FILTER,,Boeing,22939,,0,,,
7579078,,AR,1,EA,HYDRAULIC LINE FILTER,,Boeing,22640,,0,,,
7583695-101,,AR,1,EA,FILTER - SYSTEM RETURN,,Boeing,6363,,0,,,
7583695-101,,AR,1,EA,FILTER - SYSTEM RETURN,,Boeing,6361,,0,,,
80-207-01,,AR,1,EA,SENSOR,,Boeing,248808-122254,,0,,,
80-207-01,,AR,1,EA,SENSOR,,Boeing,248808-122248,,0,,,
80-207-01,,AR,1,EA,SENSOR,,Boeing,248808-122245,,0,,,
80-207-01,,AR,1,EA,SENSOR,,Boeing,248808-122250,,0,,,
80-207-01,,AR,1,EA,SENSOR,,Boeing,248808-122281,,0,,,
80-207-01,,AR,1,EA,SENSOR,,Boeing,248808-122319,,0,,,
80-207-01,,AR,1,EA,SENSOR,,Boeing,248808-122278,,0,,,
80-207-01,,AR,1,EA,SENSOR,,Boeing,248808-122316,,0,,,
80-207-01,,AR,1,EA,SENSOR,,Boeing,248808-122259,,0,,,
80-207-01,,AR,1,EA,SENSOR,,Boeing,248808-122253,,0,,,
80-207-01,,AR,1,EA,SENSOR,,Boeing,248808-122277,,0,,,
80-207-01,,AR,1,EA,SENSOR,,Boeing,248808-122297,,0,,,
80-207-01,,AR,1,EA,SENSOR,,Boeing,248808-122296,,0,,,
80-207-01,,AR,1,EA,SENSOR,,Boeing,248808-122282,,0,,,
80-207-01,,AR,1,EA,SENSOR,,Boeing,248808-122295,,0,,,
80271005-502,,AR,1,EA,TEAC VIDEO,,Boeing,280081,,0,,,
80271005-502,,AR,1,EA,TEAC VIDEO,,Boeing,280134,,0,,,
7028272-1801,,SV,1,EA,"MODULE, ELECTRONIC",,Embraer,10044103,,0,,,
803163-13,,AR,1,EA,TRANSDUCER ASSY-CPLG,,Boeing,3735,,0,,,
80810-1,,AR,1,EA,"VALVE, FILL SELECTOR",,Boeing,3684,,0,,,
80810-1,,AR,1,EA,"VALVE, FILL SELECTOR",,Boeing,3809,,0,,,
81000-17502,,AR,1,EA,MAP LIGHT,,Boeing,N/A,,0,,,
81000-17502,,AR,1,EA,MAP LIGHT,,Boeing,N/A,,0,,,
81000-17502,,AR,1,EA,MAP LIGHT,,Boeing,N/A,,0,,,
2290438,,AR,1,EA,BALLAST UNIT,,Boeing,42816,,0,,,
822-0299-001,,AR,1,EA,ADF RECEIVER,,Boeing,156886,,0,,,
822-0299-001,,AR,1,EA,ADF RECEIVER,,Boeing,156409,,0,,,
7028419-1904,,SV,1,EA,EGPWM MODULE,,Embraer,10043637,,0,,,
822-0299-001,,AR,1,EA,ADF RECEIVER,,Boeing,156368,,0,,,
822-0329-001,,AR,1,EA,DME TRANSCEIVER,,Boeing,1R1WM,,0,,,
7028422-1902,,SV,1,EA,CUSTOM I/O MODULE,,Embraer,10101953,,0,,,
822-0329-001,,AR,1,EA,DME TRANSCEIVER,,Boeing,3R75X,,0,,,
822-0330-001,,AR,1,EA,HF TRANSCEIVER,,Boeing,661,,0,,,
822-1126-001,,AR,1,EA,HF COUPLER MOUNT,,Boeing,16L3DV,,0,,,
822-1152-003,,AR,1,EA,GLU-920 GLOBAL LANDING UNIT,,Boeing,16GDG8,,0,,,
822-1152-003,,AR,1,EA,GLU-920 GLOBAL LANDING UNIT,,Boeing,16NT6D,,0,,,
7028432-1902,,SV,1,EA,PM AIOP MODULE,,Embraer,1009C131,,0,,,
822-1152-003,,AR,1,EA,GLU-920 GLOBAL LANDING UNIT,,Boeing,16NT6C,,0,,,
822-2023-001,,AR,1,EA,SATELLITE DATA UNIT,,Boeing,146961,,0,,,
840002-074,,AR,1,EA,"FILTER, ACOUSTIC",,Boeing,9726,,0,,,
840002-074,,AR,1,EA,"FILTER, ACOUSTIC",,Boeing,9844,,0,,,
7028590-901,,SV,1,EA,GUIDANCE PANEL,,Embraer,8110798,,0,,,
840002-074,,AR,1,EA,"FILTER, ACOUSTIC",,Boeing,9868,,0,,,
8400K2,,AR,1,EA,VIDEO INTERFACE UNIT,,Boeing,8400K2-16,,0,,,
8400K2,,AR,1,EA,VIDEO INTERFACE UNIT,,Boeing,8400K2-15,,0,,,
8410B1-204-105,,AR,1,EA,DOOR CAMERA CDSS,,Boeing,8410B1-204-105-1057,,0,,,
8410B1-204-105,,AR,1,EA,DOOR CAMERA CDSS,,Boeing,8410B1-204-105-1067,,0,,,
8410B1-204-105,,AR,1,EA,DOOR CAMERA CDSS,,Boeing,8410B1-204-105-1029,,0,,,
8410B1-204-105,,AR,1,EA,DOOR CAMERA CDSS,,Boeing,8410B1-204-105-1157,,0,,,
7031051-903,,SV,1,EA,DATA MANAGEMENT UNIT,,Embraer,8031561,,0,,,
7034055-1901,,SV,1,EA,CMC MODULE,,Embraer,10011123,,0,,,
8410B1-204-105,,AR,1,EA,DOOR CAMERA CDSS,,Boeing,8410B1-204-105-1143,,0,,,
8-788-02,,AR,1,EA,PROXIMITY SENSOR,,Boeing,B20558,,0,,,
8-788-02,,AR,1,EA,PROXIMITY SENSOR,,Boeing,B20557,,0,,,
8-788-02,,AR,1,EA,PROXIMITY SENSOR,,Boeing,B20556,,0,,,
8-788-02,,AR,1,EA,PROXIMITY SENSOR,,Boeing,B20572,,0,,,
8-788-02,,AR,1,EA,PROXIMITY SENSOR,,Boeing,B20555,,0,,,
7034057-1902,,SV,1,EA,PM NIC+PROC MODULE WITH CF MEM,,Embraer,10113779,,0,,,
898052,,AR,1,EA,FIRE EXTINGUISHER,,Boeing,Y-77195,,0,,,
898052,,AR,1,EA,FIRE EXTINGUISHER,,Boeing,X-401848,,0,,,
898052,,AR,1,EA,FIRE EXTINGUISHER,,Boeing,Y-77196,,0,,,
898052,,AR,1,EA,FIRE EXTINGUISHER,,Boeing,X-401259,,0,,,
898052,,AR,1,EA,FIRE EXTINGUISHER,,Boeing,X-401009,,0,,,
898052,,AR,1,EA,FIRE EXTINGUISHER,,Boeing,X-401283,,0,,,
7036340-803,,SV,1,EA,DISPLAY UNIT,,Embraer,13041738,,0,,,
7037620-813,,SV,1,EA,DISPLAY UNIT,,Embraer,9047569,,0,,,
898052,,AR,1,EA,FIRE EXTINGUISHER,,Boeing,A93643402,,0,,,
7037620-813,,SV,1,EA,DISPLAY UNIT,,Embraer,10049740,,0,,,
899-156-612-1,,AR,1,EA,"SENSOR, WASTE TANK",,Boeing,DTK2918,,0,,,
899-156-612-1,,AR,1,EA,"SENSOR, WASTE TANK",,Boeing,DTK5098,,0,,,
8D111-7,,AR,1,EA,SUMP DRAIN FLAPPER,,Boeing,17919,,0,,,
8F111-101,,AR,1,EA,FLOAT OP. DRAIN VALVE,,Boeing,35444,,0,,,
8F111-101,,AR,1,EA,FLOAT OP. DRAIN VALVE,,Boeing,35443,,0,,,
7037620-813,,SV,1,EA,DISPLAY UNIT,,Embraer,16034244,,0,,,
8F111-101,,AR,1,EA,FLOAT OP. DRAIN VALVE,,Boeing,35439,,0,,,
8F111-101,,AR,1,EA,FLOAT OP. DRAIN VALVE,,Boeing,35461,,0,,,
8TJ143TAA1,,AR,1,EA,FUEL FLOAT SWITCH,,Boeing,MD015755,,0,,,
8TJ143TAA1,,AR,1,EA,FUEL FLOAT SWITCH,,Boeing,MD015509,,0,,,
8TJ143TAA1,,AR,1,EA,FUEL FLOAT SWITCH,,Boeing,MD015420,,0,,,
8TJ143TAA1,,AR,1,EA,FUEL FLOAT SWITCH,,Boeing,MD013863,,0,,,
8TJ143TAA1,,AR,1,EA,FUEL FLOAT SWITCH,,Boeing,20273U,,0,,,
8TJ143TAA1,,AR,1,EA,FUEL FLOAT SWITCH,,Boeing,MD014273,,0,,,
9000421-3,,AR,1,EA,FLAP SKEW SENSOR,,Boeing,735,,0,,,
9000421-3,,AR,1,EA,FLAP SKEW SENSOR,,Boeing,589,,0,,,
71404-1,,SV,1,EA,DUAL BRAKE METERING VALVE,,Boeing,7891A,,0,,,
716TS06Y,,SV,1,EA,TRANSMITTER UNIT,,Airbus,447,,0,,,
9000421-3,,AR,1,EA,FLAP SKEW SENSOR,,Boeing,591,,0,,,
9000421-3,,AR,1,EA,FLAP SKEW SENSOR,,Boeing,510,,0,,,
903-1341,,AR,1,EA,HAND MIC,,Boeing,N/A,,0,,,
903-1341,,AR,1,EA,HAND MIC,,Boeing,N/A.,,0,,,
720737-6,,SV,1,EA,CABIN PRESSURE RELIEF VALVE,,Boeing,2006050340,,0,,,
720737-6,,SV,1,EA,CABIN PRESSURE RELIEF VALVE,,Boeing,2006111565,,0,,,
903-1342,,AR,1,EA,MICROPHONE-HAND,,Boeing,N/A,,0,,,
903E,,AR,1,EA,HAND MIC,,Boeing,N/A,,0,,,
903E,,AR,1,EA,HAND MIC,,Boeing,N/A,,0,,,
903E,,AR,1,EA,HAND MIC,,Boeing,N/A,,0,,,
903E,,AR,1,EA,HAND MIC,,Boeing,N/A,,0,,,
90-900-1032,,AR,1,EA,GAUGE PRESSURE IND.,,Boeing,060202006-01-13,,0,,,
90-900-1032,,AR,1,EA,GAUGE PRESSURE IND.,,Boeing,130212005-01-68,,0,,,
925010-100,,AR,1,EA,DIU AIRSHOW 4200,,Boeing,G00569192,,0,,,
96043-01,,AR,1,EA,APU VIBRATION ISOLATOR,,Boeing,2407,,0,,,
96043-01,,AR,1,EA,APU VIBRATION ISOLATOR,,Boeing,2283,,0,,,
96043-02,,AR,1,EA,APU VIBRATION ISOLATOR,,Boeing,2240,,0,,,
96043-02,,AR,1,EA,APU VIBRATION ISOLATOR,,Boeing,2332,,0,,,
740120C,,SV,1,EA,GENERATOR CONTROL UNIT,,Airbus,7026,,0,,,
96043-03,,AR,1,EA,APU VIBRATION ISOLATOR,,Boeing,2371,,0,,,
964-0401-017,,AR,1,EA,AIRBORNE DATA LOADER,,Boeing,3673,,0,,,
9700G2ABF10A,,AR,1,EA,OXYGEN BOTTLE,,Boeing,ALT621-10309,,0,,,
9700G2ABF10A,,AR,1,EA,OXYGEN BOTTLE,,Boeing,ALT621-9786,,0,,,
9700G2ABF10A,,AR,1,EA,OXYGEN BOTTLE,,Boeing,ALT621-9780,,0,,,
9700G2ABF10A,,AR,1,EA,OXYGEN BOTTLE,,Boeing,ALT621-8253,,0,,,
9700G2ABF10A,,AR,1,EA,OXYGEN BOTTLE,,Boeing,ALT621-7027,,0,,,
9700G2ABF10A,,AR,1,EA,OXYGEN BOTTLE,,Boeing,ALT621-8261,,0,,,
9700G2ABF10A,,AR,1,EA,OXYGEN BOTTLE,,Boeing,ALT621-10021,,0,,,
9700G2ABF10A,,AR,1,EA,OXYGEN BOTTLE,,Boeing,ALT621-12061,,0,,,
9700G2ABF10A,,AR,1,EA,OXYGEN BOTTLE,,Boeing,ALT621-9785,,0,,,
9700G2ABF10A,,AR,1,EA,OXYGEN BOTTLE,,Boeing,ALT621-7177,,0,,,
9700G2ABF10A,,AR,1,EA,OXYGEN BOTTLE,,Boeing,ALT621-11424,,0,,,
9700G2ABF10A,,AR,1,EA,OXYGEN BOTTLE,,Boeing,ALT621-16687,,0,,,
745-1101-507,,OH,1,EA,NOZZLE ASSY COMMON,,Airbus,8929001,,0,,,
745-4000-501,,OH,1,EA,ENGINE FAN COWL - L/H,,Airbus,1172001,,0,,,
745-4000-501,,AI,1,EA,ENGINE FAN COWL - L/H,,Airbus,3354001,,0,,,
9700G2ABF10A,,AR,1,EA,OXYGEN BOTTLE,,Boeing,ALT621-17316,,0,,,
9700G2ABF10A,,AR,1,EA,OXYGEN BOTTLE,,Boeing,ALT621-19512,,0,,,
9700G2ABF10A,,AR,1,EA,OXYGEN BOTTLE,,Boeing,ALT621-11856,,0,,,
9700G2ABF10A,,AR,1,EA,OXYGEN BOTTLE,,Boeing,ALT621-7975,,0,,,
9700G2ABF10A,,AR,1,EA,OXYGEN BOTTLE,,Boeing,ALT621-14142,,0,,,
9700G2ABF10A,,AR,1,EA,OXYGEN BOTTLE,,Boeing,ALT621-9813,,0,,,
9700G2ABF10A,,AR,1,EA,OXYGEN BOTTLE,,Boeing,ALT621-12209,,0,,,
A300-8120-MO,,AR,1,EA,PRESSURE TRANSDUCER,,Boeing,685489,,0,,,
ACR/EM-1A,,AR,1,EA,MEGAPHONE PORTABLE SAFETY,,Boeing,11995,,0,,,
ACR/EM-1A,,AR,1,EA,MEGAPHONE PORTABLE SAFETY,,Boeing,16681,,0,,,
AV13J5144,,AR,1,EA,FUEL CONNECT/BYPASS VALVE,,Boeing,AA98426,,0,,,
B221200HK641,,AR,1,EA,COCKPIT DOOR,,Boeing,12,,0,,,
748A0000-08,,SV,1,EA,"VALVE, ANTI-ICING",,Airbus,0748A00L1004453,,0,,,
B221200HK641,,AR,1,EA,COCKPIT DOOR,,Boeing,11,,0,,,
B222401AN503,,AR,1,EA,COCKPIT DOOR JAMB,,Boeing,1100,,0,,,
B222401AN503,,AR,1,EA,COCKPIT DOOR JAMB,,Boeing,1053,,0,,,
7510114-855,,SV,1,EA,ADF MODULE,,Embraer,1004E487,,0,,,
C-07202-2,,AR,1,EA,COAXIAL CONTROL SHAKER,,Boeing,18900,,0,,,
C-07202-2,,AR,1,EA,COAXIAL CONTROL SHAKER,,Boeing,18849,,0,,,
7510184-855,,SV,1,EA,DME MODULE,,Embraer,0812E928,,0,,,
C-07202-2,,AR,1,EA,COAXIAL CONTROL SHAKER,,Boeing,19064,,0,,,
C-07202-2,,AR,1,EA,COAXIAL CONTROL SHAKER,,Boeing,19081,,0,,,
7510300-901,,SV,1,EA,ANTENNA ADF,,Embraer,0911G364,,0,,,
C-5L,,AR,1,EA,COMPASS - STANDBY,,Boeing,705900013,,0,,,
7511900-92502,,SV,1,EA,AUDIO CONTROL UNIT,,Embraer,9016422,,0,,,
C-5L,,AR,1,EA,COMPASS - STANDBY,,Boeing,634100003,,0,,,
7511900-92703,,SV,1,EA,DIGITAL AUDIO PANEL - AV900,,Embraer,10109931,,0,,,
7511900-92703,,SV,1,EA,DIGITAL AUDIO PANEL - AV900,,Embraer,10109954,,0,,,
CU09644003,,AR,1,EA,RESOLVER ASSY-AUTOTHROTTLE,,Boeing,5515,,0,,,
CU09644003,,AR,1,EA,RESOLVER ASSY-AUTOTHROTTLE,,Boeing,5691,,0,,,
7517400-950,,SV,1,EA,TRANSPONDER MODULE,,Embraer,0901F379,,0,,,
CU09644003,,AR,1,EA,RESOLVER ASSY-AUTOTHROTTLE,,Boeing,5693,,0,,,
7517401-960,,SV,1,EA,MODE S TRANSPONDER,,Embraer,0908F805,,0,,,
7517900-55020,,SV,1,EA,COMPUTER RT-951 TCAS 2000,,Embraer,20009905,,0,,,
CV02-55,,AR,1,EA,CHECK VALVE,,Boeing,07-012698,,0,,,
CV02-55,,AR,1,EA,CHECK VALVE,,Boeing,07-0126101,,0,,,
CV02-55,,AR,1,EA,CHECK VALVE,,Boeing,06-0926308,,0,,,
CV02-55,,AR,1,EA,CHECK VALVE,,Boeing,06-0926314,,0,,,
D434-56-001,,AR,1,EA,FLIGHT MODE ANNUNCIATOR,,Boeing,8031/02-2007,,0,,,
D717-02-001,,AR,1,EA,EMERGENCY POWER SUPPLY,,Boeing,30961,,0,,,
7517964-917,,SV,1,EA,NETWORK INTERFACE MODULE,,Embraer,10047086,,0,,,
D717-02-001,,AR,1,EA,EMERGENCY POWER SUPPLY,,Boeing,34970,,0,,,
D717-02-001,,AR,1,EA,EMERGENCY POWER SUPPLY,,Boeing,35799,,0,,,
7519272-901,,SV,1,EA,ACFT PERSONALITY MODULE,,Embraer,36068778,,0,,,
DM1601354-001,,AR,1,EA,ANTENNA - L BAND,,Boeing,60471,,0,,,
DM1601354-001,,AR,1,EA,ANTENNA - L BAND,,Boeing,45318,,0,,,
DM1601354-001,,AR,1,EA,ANTENNA - L BAND,,Boeing,45317,,0,,,
DM1601354-001,,AR,1,EA,ANTENNA - L BAND,,Boeing,66217,,0,,,
DM1601354-001,,AR,1,EA,ANTENNA - L BAND,,Boeing,45932,,0,,,
7552355,,SV,1,EA,"FILTER ASSY, HYDRAULIC UTILITY",,Boeing,5571,,0,,,
7552355,,SV,1,EA,"FILTER ASSY, HYDRAULIC UTILITY",,Boeing,5636,,0,,,
DM1601354-001,,AR,1,EA,ANTENNA - L BAND,,Boeing,41814,,0,,,
DM1601354-001,,AR,1,EA,ANTENNA - L BAND,,Boeing,45926,,0,,,
DMC50-17,,AR,1,EA,"ANTENNA, VHF",,Boeing,29966,,0,,,
DMC50-17,,AR,1,EA,"ANTENNA, VHF",,Boeing,29873,,0,,,
DMC50-17,,AR,1,EA,"ANTENNA, VHF",,Boeing,29941,,0,,,
DMC50-17,,AR,1,EA,"ANTENNA, VHF",,Boeing,42998,,0,,,
DMC50-17,,AR,1,EA,"ANTENNA, VHF",,Boeing,38971,,0,,,
DMC50-17,,AR,1,EA,"ANTENNA, VHF",,Boeing,36659,,0,,,
DMN27-2,,AR,1,EA,ANTENNA-MARKER,,Boeing,29022,,0,,,
DMN27-2,,AR,1,EA,ANTENNA-MARKER,,Boeing,28678,,0,,,
DMN4-26,,AR,1,EA,ANTENNA,,Boeing,6207,,0,,,
759C0000-02,,SV,1,EA,PACK CONTROLLER,,Airbus,1611,,0,,,
DMN4-26,,AR,1,EA,ANTENNA,,Boeing,6290,,0,,,
759D0000-02,,SV,1,EA,CONTROLLER PACK,,Airbus,1704,,0,,,
761A0000-04,,SV,1,EA,AIR INLET FLAP ACT,,Airbus,1129,,0,,,
761B0000-01,,SV,1,EA,AIR INLET ACTUATOR,,Airbus,4183,,0,,,
761B0000-01,,SV,1,EA,AIR INLET ACTUATOR,,Airbus,4843,,0,,,
DMNI50-2-6,,AR,1,EA,L-BAND ANTENNA,,Boeing,N/A,,0,,,
763A0000-03,,SV,1,EA,SENSOR-TEMPERATURE,,Airbus,27339,,0,,,
EM56-20-5,,AR,1,EA,HYDRAULIC SHUTOFF VALVE,,Boeing,07-022211,,0,,,
EM56-20-5,,AR,1,EA,HYDRAULIC SHUTOFF VALVE,,Boeing,07-0202201,,0,,,
FT1140,,AR,1,EA,TRANSFORMER,,Boeing,17445,,0,,,
FT1140,,AR,1,EA,TRANSFORMER,,Boeing,17128,,0,,,
FT1140,,AR,1,EA,TRANSFORMER,,Boeing,16842,,0,,,
