Fld_Company_ID;Company_Old_Id;Fld_Company_Name;Fld_Company_Rating_ID;delete
4284;;Sky Systems;;FAUX
3099;;SKY Technology;;FAUX
996;1244388979;SKY WAY Enterprices;;FAUX
2554;;SKY WORK AIRLINES;;FAUX
3862;;Skyairlines;;FAUX
4123;;SKYAIRWORLD;;FAUX
4214;;Skyblueaviation Ltd;;FAUX
2110;;SKYBUS LLC;;FAUX
1079;998489590;SkyCon;;FAUX
2626;;SkyHawk Aviation;;FAUX
4089;;Sky-Lab;;FAUX
1012;1434338916;SKYLINE AVIATION SUPPLY;;FAUX
870;-1841222998;SKYLINK;;FAUX
3399;;Skylink Airways;;FAUX
3891;;Skylink Aviation Ltd UK;;FAUX
2987;;SKYLOCK Industries;;FAUX
2641;;Skymark Airlines;;FAUX
4068;;Skymasters Aviation, LLC;;FAUX
5175;;Skynet Int’l Inc.;;FAUX
2358;1042797291;Sky-N-Sea International;;FAUX
5055;;Skypac Parts & Supply LLC;;FAUX
1228;485;SKY-SERVICE;;FAUX
2228;;SKYSERVICE AIRLINE;;FAUX
4723;;Skyservice F.B.O. INC.;;FAUX
5190;;SkySpares;;FAUX
3480;;SKYSTOCKS/AIRSTOCKS;;FAUX
4396;;SkyTaxi;;FAUX
884;-1416316778;Skyteam Intl;;FAUX
1142;-279045909;SKYTEAM Luftfahrtunternehmen gmbh;;FAUX
4922;;SKYTECH;;FAUX
1574;1575;SKYTOWER AVIATION SERVICES;;FAUX
961;-840020497;SkyTrade Intl Enterprises;;FAUX
3963;;SKYTRANS;;FAUX
383;574;SKYWAYS (Avia Express);;FAUX
794;986;SKYWAYS Regional;;FAUX
773;433;SKYWEST Airlines;;FAUX
3678;;Skywest Airlines - Australia;;FAUX
3997;;Skywheels;;FAUX
3402;;Slok Airlines International Gambia, Ltd;;FAUX
2549;-348002124;SLOVAK AIRLINES;;FAUX
4782;;Smart aviation solution;;FAUX
2609;;SmartLynx Airlines (former LAT CHARTER);;FAUX
3261;;Smartparts;;FAUX
1772;1206;SMITH INDUSTRIES AEROSPACE;;FAUX
2032;;Smiths Aerospace - Clearwater;;FAUX
3938;;Smiths Aerospace-Bishops Cleeve;;FAUX
3573;;SMITHS DOWTY PROPELLERS;;FAUX
3686;;SMP Aviation;;FAUX
1787;1287;SMYTH AEROSPACE;;FAUX
1902;1034663341;SNECMA;;FAUX
467;2136404908;Snecma Morocco;;FAUX
5112;;SNJ Aero Machining, Inc.;;FAUX
5109;;SNJ Aviation, LLC;;FAUX
3984;;"SNR 

SNR ROULEMENTS 

SNR ROULEMENTS";;FAUX
2511;;Sobel Air Ghana;;FAUX
640;1305;SOCAM;;FAUX
224;1528;SOCATA;;FAUX
1291;1459;SOCIETE AVIATION AIR MOTIVE;;FAUX
220;1524;SOCIETE COOPERATIVE AERO. Use SCA;;FAUX
4921;;SOFEMA Groupe;;FAUX
3725;;sofiec;;FAUX
2999;;SOGAFREM;;FAUX
898;-1302091809;SOGERMA - BORDEAUX;;FAUX
1303;1426;SOGERMA (SABENA Group);;FAUX
276;1;SOGERMA-SDV;;FAUX
2531;;SOI AVIATION;;FAUX
4203;;SOL Aviation;;FAUX
4137;;Sol Lineas Aereas;;FAUX
174;1239;SOLAIR Group;;FAUX
1006;1364983311;SOLENTA Aviation Workshop;;FAUX
2692;;Solid Air;;FAUX
4546;;Solid Partners Sdn Bhd;;FAUX
4861;;SOLINAIR d.o.o. Secovlje;;FAUX
4569;;SOLOMON AIRLINES;;FAUX
15;2060046697;SOLVENTI;;FAUX
2468;;SONAIR AVIATION;;FAUX
4189;;Sonicare Solutions;;FAUX
3673;;Sorkness Aviation, Inc.;;FAUX
2170;;SOSOLISO AIRLINES;;FAUX
3842;;SOUNDAIR AFTERMARKET GROUP;;FAUX
991;1200349307;SOUNDAIR Inc;;FAUX
958;-895037408;SOURCE ONE SPARES;;FAUX
853;1533;SOURCE ONE SPARES EUROPE;;FAUX
4111;;SOURIAU;;FAUX
4269;;South Aerospace Inc;;FAUX
1550;758;South African Express AW - use SA Express;;FAUX
1821;1499627913;South Atlantic Airways;;FAUX
2759;;South Coast Aviation;;FAUX
4898;;SOUTH JET ONE;;FAUX
3647;;South Seas Aviation;;FAUX
3242;;South Wings Aviacao Ltda;;FAUX
5074;;Southeast Aerospace;;FAUX
1575;1191;SOUTHEAST AEROSPACE INC.;;FAUX
5075;;"Southeast Aerospace
Southeast Aerospace";;FAUX
3105;;Southeastern Equipment;;FAUX
4980;;Southern Aerospace;;FAUX
1799;740;SOUTHERN AIR;;FAUX
1022;648;SOUTHERN AUSTRALIA  AIRLINES;;FAUX
2614;;Southern California Metals;;FAUX
1305;1428;Southern Cross Aviation LLC;;FAUX
1171;1014280865;Southern Wind airlines;;FAUX
3403;;Southwest Airlines Company;;FAUX
651;1219;SOUTHWEST COOLER SVC;;FAUX
2901;2088983095;SOUTHWIND AVIATION;;FAUX
3122;;SOUTHWIND Industries;;FAUX
3949;;Southwings;;FAUX
4548;;Soyuzavia;;FAUX
1307;1431;SPACE AGE  Aviation;;FAUX
3841;;Space Coast-IC;;FAUX
3202;;SPANAIR;;VRAI
3247;;Spares & Equipment Int'l;;FAUX
5088;;Spares Support Solutions India Pvt. Ltd.;;FAUX
3189;;Specialist Aviation;;FAUX
3743;;Specialist Technologies;;FAUX
2795;;SPECIALTY BULB Co (MF);;FAUX
33;2136404882;Specification Seals;;FAUX
1696;1487;Spectrum Aerospace;;FAUX
2810;;SPECTRUM COMPONENTS;;FAUX
4318;;SPEED ELEC SA;;FAUX
5153;;Spice Jet Limited;;FAUX
4372;;spirit aerospace;;FAUX
4563;;Spirit AeroSystems;;FAUX
3118;;SPIRIT AIRLINES;;FAUX
2128;;Spirit Aviation;;FAUX
3279;;Spirit Avionics;;FAUX
4809;;Spot Air;;FAUX
3821;;Spot Aviation;;FAUX
2634;;SPRING AIRLINES;;FAUX
4125;;SprintAir SA (Sky Express);;FAUX
261;-115701435;SR Aerospace;;FAUX
2428;;SR Aerospaceinc (Pvt) Ltd;;FAUX
1917;1623;SR Technics IRL ex FLS;;FAUX
3182;;SR Technics Spain (ex FLS Spain);;FAUX
572;-2136569880;SR Technics Switzerland;;FAUX
1468;1371;SR Technics UK Ltd.;;FAUX
2229;;SRILANKAN AIRLINES;;FAUX
4600;;Sriwijaya Air;;FAUX
1663;1007365168;SRT Enterprises;;FAUX
3324;;Sstyles;;FAUX
483;2136405019;ST Aerospace Supplies Pte;;FAUX
1365;1038298363;ST AEROSPACE SYSTEMS;;FAUX
4109;;ST. Aerospace Solutions Europe A/S;;FAUX
4812;;Stable Jet FL;;FAUX
815;1024414020;STACEM;;FAUX
3057;;STACOSWITCH;;FAUX
2636;;STAECO;;FAUX
4726;;STAerospace Engines;;FAUX
3800;;StairCargo;;FAUX
5125;;Standard Aero - Tempe;;FAUX
4394;;STANDARD AERO PARTS SUPPORT;;FAUX
512;1411;STANDARD AERO v.o.f.;;FAUX
1701;1492;Standby Parts;;FAUX
3612;;Star Air Cargo Pty Ltd;;FAUX
2787;;STAR AIRLINES;;FAUX
4940;;STAR AIRWAYS;;FAUX
4939;;STAR AIRWAYS;;FAUX
3642;;Star Aviation Group FZC;;FAUX
4392;;Star Perú;;FAUX
3898;;"Starburst aviation


Starburst Aviation";;FAUX
3633;;Starlink Aviation;;FAUX
3644;;Starport;;FAUX
36;2136404886;STARTERGENERATOR.COM;;FAUX
496;2136405032;STARTRON;;FAUX
4500;;STAT  Industry Aviation & Components;;FAUX
3210;;Stealth Aerospace;;FAUX
3835;;Stella aviation technics;;FAUX
4512;;Sterling A/C services;;FAUX
1990;;Sterling Airlines;;FAUX
3625;;sterling logistic;;FAUX
2248;;Steven Enterprises Group;;FAUX
1796;1296;STEWART INDUSTRIES INTL;;FAUX
2538;;STEWART WARNER (MF);;FAUX
1162;1011359989;STOFFEL Intl Marketing;;FAUX
421;1031;Stork (Fokker Services);;FAUX
1269;1103;STPI;;FAUX
1380;1042008808;STRATEGIC AEROSPACE;;FAUX
4516;;STRATEGIC AIRLINES;;FAUX
3846;;Strategic Sourcing;;FAUX
3254;;STREAMLINE AIRWORKS;;FAUX
3288;;Streamline Aviation;;FAUX
4952;;STRIDER Aviation;;FAUX
2214;;Structures of Broward, Inc.;;FAUX
4263;;STS Component Solutions;;FAUX
1723;2136405069;STUART INDUSTRIES INC;;FAUX
1737;2136405084;Styles Aviation;;FAUX
1658;1004944972;STYLES Logistics;;FAUX
2949;;Styrian Spirit;;FAUX
1153;300;SUCKLING AIRWAYS;;FAUX
2843;;SUD AERO;;FAUX
2696;;SUD Airlines;;FAUX
3494;;SUD-AIR CORP.;;FAUX
1248;1020;SULLY - SAINT-GOBAIN;;FAUX
2443;;SUMITOMO PRECISION PRODUCTS CO (MF);;FAUX
1004;1329811061;SUMMA Alliance;;FAUX
3660;;Summit Aerospace;;FAUX
4286;;Summit Air Charters;;FAUX
1659;1006525679;Summit Aviation PVT;;FAUX
1152;296;Summit Aviation Supply;;FAUX
2270;;SUN AIR (Egypt);;FAUX
1552;659480383;SUN Aviation;;FAUX
2492;;Sun Market Ltd;;FAUX
4727;;Sunaero Aviation, Inc.;;FAUX
1236;500;SUN-AIR of Scandinavia;;FAUX
4406;;Sundstrand Intl;;FAUX
774;435;SunExpress;;FAUX
410;934;Sunflower Airlines Ltd;;FAUX
3432;;Sunrise Air Support;;FAUX
4332;;sunrise airlines co., ltd;;FAUX
5113;;Sunset aviation;;FAUX
4058;;SUNSHINE AIRSPARES;;FAUX
2535;;SUNSHINE AVIONICS;;FAUX
1023;649;SUNSTATE AIRLINES;;FAUX
3404;;SUNUAIR;;FAUX
176;1241;SUPAIR;;FAUX
1447;1347;SUPERFLEXIT;;FAUX
3328;;Superior Accessory SVC;;FAUX
4522;;Superior Aircraft Support;;FAUX
4581;;Surinam Airways;;FAUX
2124;;Surplus Air Support;;FAUX
1809;769;SWAHAF AIRLINES;;FAUX
4207;;Swanaero;;FAUX
3967;;Swazi Express Airways;;FAUX
1972;28316800;SWE FLY;;FAUX
3405;;Swedline Express AB;;FAUX
390;1327;SWIFT AEROSPACE;;FAUX
3583;;Swift Air Separes pty;;FAUX
901;-1280325132;SWIFT AVIATION;;FAUX
491;2136405027;SWIFTAIR (Swift Global Logistics);;FAUX
1419;2136405045;SWISS;;FAUX
3719;;SWISS INTL;;FAUX
3667;;Swiss Teknik;;FAUX
2390;;SYARIKAT PERNIAGAAN;;FAUX
4409;;Sylven International Corp;;FAUX
2608;;Synergy Aviation;;FAUX
3696;;syratron marketing;;FAUX
2457;;T&J Management;;FAUX
2738;;T.S.I;;FAUX
2906;2088983121;TA MFG (MF);;FAUX
2362;;TAAG ANGOLA AIRLINES;;FAUX
2059;;TAAL - TANEJA AEROSPACE AND AVIATION;;FAUX
787;529;TABA;;FAUX
2454;;Täby Air Maintenance AB (TAM);;FAUX
1793;1293;TAC;;FAUX
2793;;TAC Airborne Components (MF);;FAUX
205;1270;TACA Airlines;;FAUX
1286;1454;TACA Grupo International;;FAUX
2440;2136405383;TACA Regional;;FAUX
3224;;TACO BELL FLIGHT OPS;;FAUX
2166;2088983109;TACTAIR;;FAUX
1063;231;TACV - CABO VERDE AIRLINES;;FAUX
3406;;TAF AIR LINES - BRAZIL;;FAUX
4832;;Taffijn Aviation Service;;FAUX
659;1227;TAG AVIATION;;FAUX
4253;;TAG Aviation (Stansted) Ltd;;FAUX
107;268;TAHITI CONQUEST AIRLINES,;;FAUX
3425;;TAIKOO AIRCRAFT ENGG;;FAUX
2898;-1326372565;Tailwind Airlines;;FAUX
968;136;TAINO AIR;;FAUX
4596;;tajikair;;FAUX
71;2136405136;Talesiy;;FAUX
840;783;TAM - Madagascar;;FAUX
1885;992776880;TAM Linhas Aereas;;FAUX
2434;;TAME (Ecuador);;FAUX
4427;;tamir-air;;FAUX
3127;;Tampa Cargo AIRLINES;;FAUX
3772;;TANEJA AEROSPACE AND AVIATION;;FAUX
1494;128;TANS PERU;;FAUX
2391;;TAOS Industries;;FAUX
4356;;TAP Maintenance and Engineering Brazil;;FAUX
344;2136404991;TAP Portugal;;FAUX
2805;;Tapco;;FAUX
1329;419298338;TAPSA Argentina;;FAUX
2756;;Tarhan Tower Airlines (TT Airlines);;FAUX
192;1257;TAROM;;FAUX
3130;;TASC (Airbus Subsidiary);;FAUX
1411;2136405041;TASCO;;FAUX
3315;;Tassili Airlines;;FAUX
1031;709;TAT - Transportes Aereos Terrestres;;FAUX
108;269;TAT European AirLines;;FAUX
1570;1570;TAT EXPRESS (Frwdr);;FAUX
1145;-273440047;TAT IND. - AOMI;;FAUX
1986;;TAT INDUSTRIES- FNI;;FAUX
2111;;TATARSTAN AIRLINES;;FAUX
1226;480;TATRA AIR;;FAUX
789;531;TAVAJ - Transportes Aereos Regulares;;FAUX
3837;;TBA;;FAUX
3110;;TDC Venture;;FAUX
1184;1069;TEAM - Cobham Avionics;;FAUX
3464;;Team Aviation Sales;;FAUX
4683;;Team International;;FAUX
3553;;Tech Log;;FAUX
1585;1341;TECH-AIRE Instruments;;FAUX
1189;1074;TECHMAN HEAD;;FAUX
184;1249;TECHNIC AVIATION;;FAUX
2985;;Technical Aero Service;;FAUX
1612;1861727455;Techno-Elements;;FAUX
718;1096;TECHNOFAN;;FAUX
4295;;TechnoTrade;;FAUX
2896;2084756981;Tecnoimport;;FAUX
2655;;TED;;FAUX
3342;;Teebah Airlines;;FAUX
4923;;Tekair;;FAUX
1815;1452801176;TEKTEAM;;FAUX
3179;;TELEDYNE CONTROLS-SCOTLAND;;FAUX
2534;;TELEFLEX GMBH (MF);;FAUX
644;1309;TELEFLEX Morse Gmbh;;FAUX
1717;2136405063;TELEFLEX RETOUR MATERIEL;;FAUX
2282;;TELEX Communication Inc (MF);;FAUX
896;-1310027879;TELFORD AVIATION;;FAUX
4639;;Temco;;FAUX
2230;;Tenix Aviation Pty Ltd;;FAUX
700;1008;TENNESSE AIRCRAFT CO;;FAUX
2187;;Teribe Internacional;;FAUX
2748;;TES AVIATION GROUP;;FAUX
2966;;TEX AIR PARTS INTL;;FAUX
3851;;TEXAS AIR COMPOSITES;;FAUX
1641;815868059;Texas Air Service;;FAUX
2638;;Texas Brand Aviation LLC;;FAUX
3321;;Texas Composite Inc.;;FAUX
2897;1600856594;TEXAS INST. INC. (MF);;FAUX
2313;;Texas Pneumatic Systems;;FAUX
3412;;TEXASGYRO;;FAUX
2785;;TEXTRON LYCOMING (MF);;FAUX
4664;;TFE Electronics;;FAUX
4663;;TFE Electronics-free;;FAUX
4558;;TGB Aviation;;FAUX
1198;41;THAI AIRWAYS INTL PUBLIC CO. LTD.;;FAUX
3479;;THAI AVIATION INDUSTRIES;;FAUX
921;-1134797437;Thales Avionics Elec Motor-SFMI;;FAUX
3050;;Thales Avionics Meudon;;FAUX
2573;-262549234;Thales Avionics, Inc.;;FAUX
4946;;Thales Avionics, USA;;FAUX
4271;;Thales Geodis;;FAUX
585;-2044823338;Thameside Aero Spares;;FAUX
2015;;THE DEE HOWARD CO. (MF);;FAUX
3132;;THE LEADING EDGE AERO SPARES;;FAUX
4375;;The Parts Guys;;FAUX
708;1017;The Specialty Bulb;;FAUX
2022;;THE XS GROUP;;FAUX
660;1228;THE ZEE COMPANY;;FAUX
314;2136404931;THOMAS AIRCRAFT SUPPLIES;;FAUX
1725;2136405072;THOMAS COOK AIRLINES;;FAUX
4825;;Thomas Electronics Of Australia PTY LTD;;FAUX
725;1087;THOMMEN Revue;;FAUX
2910;;Thompson Comm.;;FAUX
4681;;THORNTON TECHNOLOGY;;FAUX
4662;;THREE 7 GROUP;;FAUX
1733;2136405080;Three Crowns Aviation;;FAUX
2332;;THRUST-TECH AVIATION;;FAUX
109;270;THS HELICOPTERES;;FAUX
564;-1642746018;Thunderbolt Aviation;;FAUX
2249;;THY;;FAUX
5043;;Tianjin Airlines;;FAUX
3944;;Tiara Air;;FAUX
3332;;TIBET AIRLINES;;FAUX
2640;;TIGER AIRWAYS;;FAUX
1281;1449;TIGER Enterprises & Trad;;FAUX
2700;;Tiko Air;;FAUX
1354;118;TIME AIR Inc CANDIAN REGIONAL AIRLINS;;FAUX
1906;1612;TIME AVIATION;;FAUX
2841;;TIMKEN;;FAUX
4793;;TiriacAIR;;FAUX
1154;301;TITAN AIRWAYS LTD;;FAUX
1939;549741107;Titeflex Europe;;FAUX
4631;;TJR Procurement International, LLC;;FAUX
4659;;TK Aviation;;FAUX
1616;1894986793;TMH-Techman-Head Canada;;FAUX
571;-1517010802;TNT (Frwdr);;FAUX
2604;;TNT Aircraft Maint SVC UK;;FAUX
3585;;TNT Airways;;FAUX
3726;;TNT Sapin PAN-AIR;;FAUX
4518;;TOGS AIRCRAFT;;FAUX
635;16700074;Tohchdown Aviation Ltd;;FAUX
2047;;Toll Aviation Engineering Pty Ltd (Jetcraft);;FAUX
5076;;Toll Global Forwarding;;FAUX
4083;;TOOLS AIR;;FAUX
912;-1193670228;TOP AIRCRAFT;;FAUX
5011;;Top Entity Sdn Bhd;;FAUX
2242;;TOP FLY;;FAUX
3761;;Topcast Australia Pty Ltd;;FAUX
214;1543;TOPCAST Aviation Supplies Co;;FAUX
2198;;TOR AIR;;FAUX
3816;;TORNAIR;;FAUX
4145;;Toronto Sky Aviation INC;;FAUX
3473;;Total Aerospace Services;;FAUX
1076;997083810;Total Aerospace Supply, Corp.;;FAUX
4540;;Total Aircraft Support, Inc.;;FAUX
3614;;Total Aviation Business International;;FAUX
1133;-360138578;TOTAL AVIATION DK;;FAUX
805;997;TOTAL AVIATION SUPPORT;;FAUX
1258;533;TOTAL Linhas Aereas;;FAUX
3140;;Total Sky Lands;;FAUX
1148;-261122795;Touch Down Aviation;;FAUX
1193;1078;TOUT POUR LE PORTABLE;;FAUX
1078;997279816;TOV MEOD;;FAUX
4206;;TOWER Aerospace;;FAUX
448;1579;TOWER AIR FREIGHT;;FAUX
4276;;TP Aerospace Solutions APS;;FAUX
3756;;TPA Pte;;FAUX
4045;;TPC - Tube Processing Corporation;;FAUX
55;2136405167;Tracer Corp;;FAUX
5122;;Trade Aeris;;FAUX
4995;;Trade Aeris;;FAUX
2436;;TRADE AIR;;FAUX
3594;;Trade Air International;;FAUX
1115;-542153225;TRADE-AIR Corporate Support;;FAUX
619;1631;Tradewinds Aircraft & Engine Services;;FAUX
4862;;TradeWinds Airlines;;FAUX
5062;;Tramec Aero;;FAUX
2333;;Trans Air Hawaii;;FAUX
775;436;TRANS AMERICAN CHARTER;;FAUX
3458;;Trans Capital Air;;FAUX
2772;;Trans Maldivian Airways;;FAUX
4785;;Trans Nation Airways Pvt;;FAUX
776;438;TRANS STATES AIRLINES;;FAUX
969;138;TRANS WORLD EXPRESS;;FAUX
4648;;Transaero (Russia);;FAUX
3191;;Trans-Aero -Dubai;;FAUX
913;-1191230655;Transaero Inc;;FAUX
2847;;TRANS-AERO NL;;FAUX
666;1234;TRANS-AERO NL (UK);;FAUX
2285;;TransAero Support Inc.;;FAUX
1916;1622;TRANSAIR America;;FAUX
2458;;TRANSAIRCO;;FAUX
281;17;TRANSASIA AIRWAYS;;FAUX
693;1001;TRANSASIAN AIR;;FAUX
3076;;TRANSAVIA AIRLINES;;FAUX
3407;;Transcarga Intl. Airways;;FAUX
3408;;TransCaribbean Airways;;FAUX
3843;;Trans-Continental Aviation;;FAUX
3410;;Transmeridian Airlines, Inc;;FAUX
2101;;Transmile Air Services;;FAUX
4535;;Transocean International Inc.;;FAUX
384;575;TRANSWEDE;;FAUX
2532;;Transwest Air;;FAUX
2296;;Transworld Aviation;;FAUX
1800;742;TRANZAIR;;FAUX
4879;;Travel Service a.s.;;FAUX
4066;;TRAVIRA AIR;;FAUX
1151;-229607308;Tree Crowns Aviation;;FAUX
1533;976821034;TRELLEBORG Airax;;FAUX
3760;;Triangle Electronics Group;;FAUX
1383;1042808769;Tri-Country Instruments;;FAUX
2301;;Trigana Air Service;;FAUX
3600;;Trim Air Charter Services;;FAUX
1385;1060072941;TRIMBLE;;FAUX
3097;;Trinity Aerospace;;FAUX
3478;;Trinity Air & Ground;;FAUX
4853;;Trinity Aircraft Parts;;FAUX
904;-1259441774;Trinity Aviation;;FAUX
4534;;Trinity Technologies;;FAUX
524;1028879698;TRIP Linhas Aereas;;FAUX
4752;;TriStar Aircraft Spares;;FAUX
2837;;TRISTAR SOLUTION TECH;;FAUX
3896;;TRIUMPH ACCESSORY SERVICES;;FAUX
4754;;Triumph Accessory Services-Grand Prairie;;FAUX
5086;;Triumph Actuation Systems, LLC;;FAUX
956;-913879393;TRIUMPH AFTERMARKET SVCS DIV.;;FAUX
2902;2088983112;Triumph Air Repair (Logistics - Phoenix);;FAUX
4155;;Triumph Aviation Svcs Asia Ltd;;FAUX
2031;2136405338;Triumph Instruments -Ft. Laud, Inc.(JDC);;FAUX
519;1027689829;Triumph Logistics - UK, Ltd.;;FAUX
4267;;TRONAIR;;FAUX
602;-1893701156;TROPIC Aero;;FAUX
3847;;TRUMP INTL;;FAUX
4024;;TRUS International;;FAUX
4915;;Trust One Components;;FAUX
1592;994836209;TRW - LUCAS Aerospace UK;;FAUX
1542;989594241;TRW - LUCAS fr;;FAUX
2817;;TRW Aeronautical syst. - LUCAS (MF);;FAUX
2815;;TRW Aeronautical syst. (Goodrich) (MF);;FAUX
1002;1317672729;TRW LUCAS Aerospace;;FAUX
167;1135;TRYGON LTD;;FAUX
734;1147;TSA TRANSAIRCO;;FAUX
3880;;TSI Aviation, Inc.;;FAUX
3259;;TTA (Fwrd);;FAUX
2571;-1149262674;TUI A/L BELGIUM - JETAIRFLY;;FAUX
2493;;TUI Fly;;FAUX
2045;2136405273;TULSA PROPLSIN ENGINES;;FAUX
1679;1473;TUNISAIR;;FAUX
4607;;Tunisavia;;FAUX
1465;1368;TURBAIR;;FAUX
4614;;Turbine Administration Repair;;FAUX
2048;;Turbine Aircraft Support Group;;FAUX
1112;-568964464;Turbine Airmotive;;FAUX
96;1332;TURBINE CONTROLS;;FAUX
922;-1126788039;Turbine Engine Consultants, Inc. (TECI);;FAUX
2251;;TURBINE Engine Resources;;FAUX
4814;;Turbine Fuel Systems;;FAUX
3023;;Turbine Industries;;FAUX
2423;;TURBINE OVERHAUL POWER PLANT SUPPORT (MF);;FAUX
915;-1173652636;Turbine Support SVc;;FAUX
566;-1600919507;Turbine Traders;;FAUX
4354;;Turbines 4 U;;FAUX
4797;;Turbines Ltd;;FAUX
4049;;Turbo Expendables;;FAUX
4807;;Turbo jet;;FAUX
3340;;Turbo Prop Service Centre c.c.;;FAUX
964;-822518679;TURBO Resources Intl;;FAUX
484;2136405020;Turboanalisis AZ;;FAUX
1334;1522;TURBOANALISIS, Inc;;FAUX
2659;;TURBOCOMBUSTER TECNOLOGY (MF);;FAUX
1443;1343;TURBOMECA;;FAUX
834;590;TURKISH AIRLINES;;FAUX
5039;;TURKUAZ AIRLINES;;FAUX
182;1247;TURNER Aviation;;FAUX
1620;1588;TVA - Centre des Ameriques;;FAUX
1008;1372096763;TW - METALS FR;;FAUX
801;993;TWA - surplus sales;;FAUX
1110;-589822484;TWIN Aviation;;FAUX
4953;;Twin City Aero Supply, Inc.;;FAUX
4030;;Twinjet (UK);;FAUX
721;1083;TXI-VITESSE AVIATION INC;;FAUX
3364;;TYCO Electronics;;FAUX
2628;;TYR Aviation Ltd.;;FAUX
4150;;TYROL AIR AMBULANCE;;FAUX
1219;468;TYROLEAN (AUSTRIAN ARROWS);;FAUX
1220;469;TYROLEAN JET SERVICE;;FAUX
1525;1199;UAA;;FAUX
4739;;"UAB ""Avion Express""";;FAUX
3915;;UAS Inc.;;FAUX
1926;475334599;UE Aviation - United Enterprise Group;;FAUX
3106;;Ukrainian Mediterranean Airline (UM Air);;FAUX
3460;;ULS Airlines Cargo ex Kuzu;;FAUX
2494;;Ultimate Aircraft Composites Corp;;FAUX
359;2136404952;ULTRA ELECTRONICS;;FAUX
3044;;Umbra Cuscinetti;;FAUX
3615;;UNDERWOOD-Instrument Services, Inc.;;FAUX
189;1254;UNEX;;FAUX
78;2136405143;UNI AIR Ent;;FAUX
2387;;UNI AIRWAYS;;FAUX
4298;;uni flight;;FAUX
1634;1602;UNICAL Aviation Inc.;;FAUX
590;-1982474311;Unicraft Intl;;FAUX
4401;;Unidyne;;FAUX
20;2085880567;UNIGLOBE Aerospace;;FAUX
4517;;Uniquip;;FAUX
4560;;Uniquip Plus;;FAUX
4909;;Uniserv Aviation;;FAUX
2869;-1117665725;UNISON;;FAUX
1580;1336;UNITED AERODYNAMICS CORP.;;FAUX
1361;1037864313;UNITED AEROSPACE Corp;;FAUX
3646;;United Air Support;;FAUX
2760;;UNITED Airlines;;FAUX
3838;;UNITED AIRWAYS BD LTD;;FAUX
1044;158;UNITED ARAB EMIRAT;;FAUX
2300;;United Aviation (Singapore) Pte Ltd;;FAUX
1784;1284;UNITED AVIATION AEROSPACE;;FAUX
5032;;United Aviation Libya;;FAUX
3199;;United Datatech Aviation;;FAUX
2447;;UNITED EAGLE AIRLINES;;FAUX
905;-1257303475;United Enterprise Group Ltd;;FAUX
492;2136405028;UNITED SERVICES;;FAUX
2252;;United Turbine Technologies (MF);;FAUX
4011;;UNITEK INT'L TRADE CORP.;;FAUX
2495;;UNIVERSAL A/C PARTS;;FAUX
3161;;Universal Aero Management;;FAUX
271;-40209767;Universal Aero Support;;FAUX
4403;;Universal Air Group;;FAUX
4878;;Universal Air Repair , LLC;;FAUX
3246;;Universal Airlines;;FAUX
133;2136405106;UNIVERSAL ASSET MANAGEMENT;;FAUX
248;-185086588;Universal Avionique;;FAUX
2917;;Universal Turbine Parts;;FAUX
4400;;UP Development, Inc.;;FAUX
781;444;UPS;;FAUX
1708;1034942608;UPS-Fwdr;;FAUX
3002;;UPTIME Aviation;;FAUX
3779;;URAL AIRLINES;;FAUX
1711;2136405057;US Airmotive;;FAUX
350;2136404943;US AIRWAYS;;FAUX
4852;;US Chrome;;FAUX
2916;;US DRUG ENFORCEMENT AGENCY;;FAUX
1014;1444032405;US Navy;;FAUX
5063;;USA Logistics Unlimited;;FAUX
3017;;USA Trading Network;;FAUX
35;2136404885;USA3000;;FAUX
783;446;USAIR SHUTTLE;;FAUX
4519;;USM GRUP;;FAUX
2357;1526149049;UTAIR;;FAUX
4875;;UTAIR Ukraine (Fly-Techniks);;FAUX
2627;;Uzbekistan Airways Technics;;FAUX
1001;1309252708;V.H.L. Aircraft, Inc.;;FAUX
4482;;VAECO (Vietnam A/L Eng Co.);;FAUX
1615;1887886385;VALAIR;;FAUX
3656;;VALID;;FAUX
1283;1451;VALTEK;;FAUX
2796;;VALUAIR;;FAUX
4624;;Van Bentem Aviation Europe SARL;;FAUX
2360;;VanAir Parts (Spain);;FAUX
2751;;VARIG BRAZILIAN AIRLINES;;FAUX
2588;;Varig Eng & Maint - VEM;;FAUX
5180;;VAS Aero Services, Volvo;;FAUX
4625;;"Vas Aero





 
  
    
Vas Aero";;FAUX
2256;;VASCO - VIETNAM AIR SERVICES Co.;;FAUX
2938;;VASP - BRAZILIAN AIRLINE;;FAUX
4789;;Vasro Aircraft Parts;;FAUX
735;1148;VDO-DIEHL;;FAUX
4677;;Vector Aerospace;;FAUX
2455;;VELING LTD;;FAUX
4566;;Velocity Electronics;;FAUX
2055;;Vensecar Internacional;;FAUX
122;2136405118;Ventura;;FAUX
3740;;VERITAS;;FAUX
2968;;Vertex (Form Raytheon) Aerospace;;FAUX
3603;;Vesuki Inc.;;FAUX
4013;;VF EQUIPEMENTS;;FAUX
2669;;VGS BLUE;;FAUX
50;2136405162;VIAGGIO AIR (HEMUS AIR);2136405258;FAUX
363;2136404957;VIALINK INT'L PTE;;FAUX
5059;;Vibratech Maintenance - Honeywell Chadwick Systems;;FAUX
