Fld_Part_ID;Fld_Part_Nbr;FLD_PART_DESC;NHA (Next Higher Assy);Fld_Part_MFG;Fld_Part_MFG_Old;Fld_AC_ID;Fld_AC_ID;Fld_Old_LP;Fld_Part_List_Price;Fld_Part_Price_Currency_ID;Fld_Part_LP_Date;Fld_Remark;status;alt_pn;Fld_Add_PN_Date;aci_contact_entry;ata_chapter;CAGE#;"Essentiality Category, 1=1; 2= 2 3= 3";OEM;MOQ
;ST3090-74;RESISTR;;;;2;;;;;;;;;;;;;;;
;ST3090-75;RESISTR;;;;2;;;;;;;;;;;;;;;
;ST3090-76;RESISTR;;;;2;;;;;;;;;;;;;;;
;ST3090-77;RESISTR;;;;2;;;;;;;;;;;;;;;
;ST3090-78;RESISTR;;;;2;;;;;;;;;;;;;;;
;ST3090-79;RESISTR;;;;2;;;;;;;;;;;;;;;
;ST3090-80;RESISTR;;;;2;;;;;;;;;;;;;;;
;ST3090-81;RESISTR;;;;2;;;;;;;;;;;;;;;
;ST3090-82;RESISTR;;;;2;;;;;;;;;;;;;;;
;ST3090-84;RESISTR;;;;2;;;;;;;;;;;;;;;
;ST3090-85;RESISTR;;;;2;;;;;;;;;;;;;;;
;ST3090-86;RESISTR;;;;2;;;;;;;;;;;;;;;
;ST3090-87;RESISTR;;;;2;;;;;;;;;;;;;;;
;ST3090-88;RESISTR;;;;2;;;;;;;;;;;;;;;
;ST3090-89;RESISTR;;;;2;;;;;;;;;;;;;;;
;ST3090-90;RESISTR;;;;2;;;;;;;;;;;;;;;
;ST3090-91;RESISTR;;;;2;;;;;;;;;;;;;;;
;ST3090-92;RESISTR;;;;2;;;;;;;;;;;;;;;
;ST3090-93;RESISTR;;;;2;;;;;;;;;;;;;;;
;ST3090-94;RESISTR;;;;2;;;;;;;;;;;;;;;
;ST3090-95;RESISTR;;;;2;;;;;;;;;;;;;;;
;ST3090-96;RESISTR;;;;2;;;;;;;;;;;;;;;
;ST3090-97;RESISTR;;;;2;;;;;;;;;;;;;;;
;ST3090-98;RESISTR;;;;2;;;;;;;;;;;;;;;
;ST3090-99;RESISTR;;;;2;;;;;;;;;;;;;;;
;ST3091-016;PACKING;;;;2;;;;;;;;;;;;;;;
;ST3130-07;TUBE, HEAT SHRINKABLE;;;;2;;;;;;;;;;;;;;;
;ST3150-20;WIRE;;;;2;;;;;;;;;;;;;;;
;ST3152-01;RESISTRZ;;;;2;;;;;;;;;;;;;;;
;ST3152-02;RESISTRZ;;;;2;;;;;;;;;;;;;;;
;ST3152-03;RESISTRZ;;;;2;;;;;;;;;;;;;;;
;ST3152-04;RESISTRZ;;;;2;;;;;;;;;;;;;;;
;ST3152-05;RESISTRZ;;;;2;;;;;;;;;;;;;;;
;ST3152-06;RESISTRZ;;;;2;;;;;;;;;;;;;;;
;ST3152-07;RESISTRZ;;;;2;;;;;;;;;;;;;;;
;ST3152-08;RESISTRZ;;;;2;;;;;;;;;;;;;;;
;ST3152-09;RESISTRZ;;;;2;;;;;;;;;;;;;;;
;ST3152-10;RESISTRZ;;;;2;;;;;;;;;;;;;;;
;ST3152-11;RESISTRZ;;;;2;;;;;;;;;;;;;;;
;ST3152-12;RESISTRZ;;;;2;;;;;;;;;;;;;;;
;ST3152-13;RESISTRZ;;;;2;;;;;;;;;;;;;;;
;ST3152-14;RESISTRZ;;;;2;;;;;;;;;;;;;;;
;ST3152-15;RESISTRZ;;;;2;;;;;;;;;;;;;;;
;ST3152-16;RESISTRZ;;;;2;;;;;;;;;;;;;;;
;ST3152-17;RESISTRZ;;;;2;;;;;;;;;;;;;;;
;ST3157-02;PLUG;;;;2;;;;;;;;;;;;;;;
;ST3176-09;NUT;;;;2;;;;;;;;;;;;;;;
;ST3190-07;BOLT;;;;2;;;;;;;;;;;;;;;
;ST3190-08;BOLT;;;;2;;;;;;;;;;;;;;;
;ST3190-09;BOLT;;;;2;;;;;;;;;;;;;;;
;ST3191-06;BOLT;;;;2;;;;;;;;;;;;;;;
;ST3191-07;BOLT;;;;2;;;;;;;;;;;;;;;
;ST3203-04;RIVET;;;;2;;;;;;;;;;;;;;;
;ST3224-02;GASKET;;;;2;;;;;;;;;;;;;;;
;ST3224-20;GASKET;;;;2;;;;;;;;;;;;;;;
;ST3241-23;INSERT;;;;2;;;;;;;;;;;;;;;
;ST3277-01;GASKET;;;;2;;;;;;;;;;;;;;;
;ST3279-06;BOLT;;;;2;;;;;;;;;;;;;;;
;ST3322-01;WASHER, FLAT;;;;2;;;;;;;;;;;;;;;
;ST3365-24;INSERT;;;;2;;;;;;;;;;;;;;;
;ST3367-009;PACKING;;;;2;;;;;;;;;;;;;;;
;ST3367-010;PACKING;;;;2;;;;;;;;;;;;;;;
;ST3368-01;CLAMP;;;;2;;;;;;;;;;;;;;;
;ST3369-01;CLAMP;;;;2;;;;;;;;;;;;;;;
;ST3370-01;CLAMP;;;;2;;;;;;;;;;;;;;;
;ST3372-23;INSERT;;;;2;;;;;;;;;;;;;;;
;ST3372-24;INSERT;;;;2;;;;;;;;;;;;;;;
;ST3372-43;INSERT;;;;2;;;;;;;;;;;;;;;
;ST3372-44;INSERT;;;;2;;;;;;;;;;;;;;;
;ST3373-23;INSERT;;;;2;;;;;;;;;;;;;;;
;ST3373-24;INSERT;;;;2;;;;;;;;;;;;;;;
;ST3377-16;BOLT;;;;2;;;;;;;;;;;;;;;
;ST3378-14;BOLT;;;;2;;;;;;;;;;;;;;;
;ST3403-15;BOLT FUEL MAN;;;;2;;;;;;;;;;;;;;;
;ST3405-21;BOLT;;;;2;;;;;;;;;;;;;;;
;ST3510-01;TERMINAL ASSY, GROUND;;;;2;;;;;;;;;;;;;;;
;ST3540-01;NUT;;;;2;;;;;;;;;;;;;;;
;ST3596-11;SPACER;;;;2;;;;;;;;;;;;;;;
;ST3756-01;INSERT;;;;2;;;;;;;;;;;;;;;
;ST3804-01;MOUNT;;;;2;;;;;;;;;;;;;;;
;ST3805-01;STRAP;;;;2;;;;;;;;;;;;;;;
;3001957;SPRING;;;;2;;;;;;;;;;;;;;;
;3003988;WASHER, FLAT;;;;2;;;;;;;;;;;;;;;
;3004359;CLAMP;;;;2;;;;;;;;;;;;;;;
;3004904;RING, RETAINING;;;;2;;;;;;;;;;;;;;;
;3006148;INSERT;;;;2;;;;;;;;;;;;;;;
;3006505;VALVE;;;;2;;;;;;;;;;;;;;;
;3008891;SPACER,FLAT;;;;2;;;;;;;;;;;;;;;
;3009921;NUT;;;;2;;;;;;;;;;;;;;;
;3009922;NUT;;;;2;;;;;;;;;;;;;;;
;3010086;WASHER;;;;2;;;;;;;;;;;;;;;
;3010880;GASKET, IGNITER;;;;2;;;;;;;;;;;;;;;
;3011071;ADAPTER;;;;2;;;;;;;;;;;;;;;
;3011072;GASKET;;;;2;;;;;;;;;;;;;;;
;3011838;COUPLING,TUBE;;;;2;;;;;;;;;;;;;;;
;3011869;COVER;;;;2;;;;;;;;;;;;;;;
;3012533;SPACER;;;;2;;;;;;;;;;;;;;;
;3013273;NUT;;;;2;;;;;;;;;;;;;;;
;3013456;SPACER;;;;2;;;;;;;;;;;;;;;
;3014082;INSERT;;;;2;;;;;;;;;;;;;;;
;3014422;PACKING;;;;2;;;;;;;;;;;;;;;
;3014579;ADAPTER;;;;2;;;;;;;;;;;;;;;
;3014580;ADAPTER ASSY;;;;2;;;;;;;;;;;;;;;
;3014599;PIN;;;;2;;;;;;;;;;;;;;;
;3014791;SPRING;;;;2;;;;;;;;;;;;;;;
;3014953;SPRING,HELICAL COMPRESSION;;;;2;;;;;;;;;;;;;;;
;3015332;SLEEVE, OIL FILTER;;;;2;;;;;;;;;;;;;;;
;3015332P2;SLEEVE;;;;2;;;;;;;;;;;;;;;
;3016598;WASHER, KEY;;;;2;;;;;;;;;;;;;;;
;3018355;SCREW;;;;2;;;;;;;;;;;;;;;
;3019249;TUBE, TRANSFER;;;;2;;;;;;;;;;;;;;;
;3021772;NUT, I.C.;;;;2;;;;;;;;;;;;;;;
;3022375;SEAL;;;;2;;;;;;;;;;;;;;;
;3022383;SEAL;;;;2;;;;;;;;;;;;;;;
;3022868;SLEEVE, FILTER BY-PASS;;;;2;;;;;;;;;;;;;;;
;3022869;VALVE, FILTER BY-PASS;;;;2;;;;;;;;;;;;;;;
;3022870;COVER, FILTER BY-PASS;;;;2;;;;;;;;;;;;;;;
;3022871;SPACER (0 MIN TO 6 MAX);;;;2;;;;;;;;;;;;;;;
;3022872;SLEEVE;;;;2;;;;;;;;;;;;;;;
;3022873;VALVE;;;;2;;;;;;;;;;;;;;;
;3022875;COVER;;;;2;;;;;;;;;;;;;;;
;3022876;BOLT;;;;2;;;;;;;;;;;;;;;
;3022881;SLEEVE;;;;2;;;;;;;;;;;;;;;
;3022942;COVER;;;;2;;;;;;;;;;;;;;;
;3024218;COVER;;;;2;;;;;;;;;;;;;;;
;3029626;LUG;;;;2;;;;;;;;;;;;;;;
;3029627;LUG;;;;2;;;;;;;;;;;;;;;
;3030281;MOUNT, VIBRATION ABSORPTION;;;;2;;;;;;;;;;;;;;;
;3030282;SLEEVE, MOUNTING, EXCTR IGNIT;;;;2;;;;;;;;;;;;;;;
;3030367;CLAMP;;;;2;;;;;;;;;;;;;;;
;3031180;STRAINER ELEMENT;;;;2;;;;;;;;;;;;;;;
;3032074;TUBE;;;;2;;;;;;;;;;;;;;;
;3032076;TUBE;;;;2;;;;;;;;;;;;;;;
;3032324;TUBE ASSY, NO 3,4 BRG SCAVENGE;;;;2;;;;;;;;;;;;;;;
;3032326;TUBE ASSY, NO 5 BRG SCAVENGE;;;;2;;;;;;;;;;;;;;;
;3032490;SEAL, OVSP GOVERNOR;;;;2;;;;;;;;;;;;;;;
;3033509;PROBE, PULSE PICK-UP;;;;2;;;;;;;;;;;;;;;
;3033567;TUBE ASSY,OIL PRESS REAR INLET;;;;2;;;;;;;;;;;;;;;
;3033715;SPRING, P2.5/P3 SWITCHING VLV;;;;2;;;;;;;;;;;;;;;
;3033872;TUBE ASSY, SCAV OIL, RDN GBX;;;;2;;;;;;;;;;;;;;;
;3033899;RESTRICTOR;;;;2;;;;;;;;;;;;;;;
;3034003;RING;;;;2;;;;;;;;;;;;;;;
;3034029;CLAMP, INSULATION BLANKET;;;;2;;;;;;;;;;;;;;;
;3034038;COVER, FUEL DRAIN, GAS GEN;;;;2;;;;;;;;;;;;;;;
;3034059;TUBE ASSY;;;;2;;;;;;;;;;;;;;;
;3034061;TUBE ASSY;;;;2;;;;;;;;;;;;;;;
;3034193;RING, RETAINING;;;;2;;;;;;;;;;;;;;;
;3034198;RING,RETAINING;;;;2;;;;;;;;;;;;;;;
;3034248;GASKET, FUEL NOZZLE;;;;2;;;;;;;;;;;;;;;
;3034338;MONITOR, OIL PRESS.DIFF.MANUAL;;;;2;;;;;;;;;;;;;;;
;3034608;TUBE ASSY,EJCTR MOTIVE,FL FLOW;;;;2;;;;;;;;;;;;;;;
;3034610;TUBE ASSY, FUEL WASTE EJCTR;;;;2;;;;;;;;;;;;;;;
;3034614;NIPPLE;;;;2;;;;;;;;;;;;;;;
;3034669;TUBE ASSY, FUEL PRESS;;;;2;;;;;;;;;;;;;;;
;3034671;TUBE ASSY, FUEL PRESS;;;;2;;;;;;;;;;;;;;;
;3034673;TUBE ASSY;;;;2;;;;;;;;;;;;;;;
;3034708;TUBE ASSY,NO 3,4 BRG PRESS SSG;;;;2;;;;;;;;;;;;;;;
;3034743;FILTER ELEMENT,I.C. OIL SCREEN;;;;2;;;;;;;;;;;;;;;
;3034766;TUBE ASSY;;;;2;;;;;;;;;;;;;;;
;3034881;TUBE ASSY, NO 6,7 BRG VENT;;;;2;;;;;;;;;;;;;;;
;3034942;TUBE ASSY,AIR PRESS, CHECK VLV;;;;2;;;;;;;;;;;;;;;
;3035015;TUBE ASSY, 3,4,5 BRG OIL PRESS;;;;2;;;;;;;;;;;;;;;
;3035176;CLAMP;;;;2;;;;;;;;;;;;;;;
;3035195;TUBE ASSY, NO 6,7 SCAVENGE OIL;;;;2;;;;;;;;;;;;;;;
;3035341;TUBE ASSY, NO 5 BRG VENT;;;;2;;;;;;;;;;;;;;;
;3035381;TUBE ASSY, PRESS SENSING;;;;2;;;;;;;;;;;;;;;
;3035416;CONNCTR;;;;2;;;;;;;;;;;;;;;
;3035446;KIT,AC GEN CLOSURE;;;;2;;;;;;;;;;;;;;;
;3035684;KIT, SWITCH FUEL PUMP;;;;2;;;;;;;;;;;;;;;
;3035703;TUBE, INLET AIR PRESS SENSING;;;;2;;;;;;;;;;;;;;;
;3035904;TUBE ASSY, FUEL PRESS;;;;2;;;;;;;;;;;;;;;
;3035944;TUBE ASSY;;;;2;;;;;;;;;;;;;;;
;3035967;CABLE;;;;2;;;;;;;;;;;;;;;
;3035969;THERMOCOUPLE;;;;2;;;;;;;;;;;;;;;
;3036007;SEAL, FACE, PROP BRAKE;;;;2;;;;;;;;;;;;;;;
;3036024;TUBE ASSY, AIR PRESS, AMB;;;;2;;;;;;;;;;;;;;;
;3036376;FILTER ELEMENT, SCAV CLEANABLE;;;;2;;;;;;;;;;;;;;;
;3036850;TUBE ASSY;;;;2;;;;;;;;;;;;;;;
;3036854;TUBE ASSY;;;;2;;;;;;;;;;;;;;;
;3036856;TUBE ASSY, FUEL, FLOWMETER;;;;2;;;;;;;;;;;;;;;
;3036860;TUBE ASSY;;;;2;;;;;;;;;;;;;;;
;3036867;TUBE ASSY;;;;2;;;;;;;;;;;;;;;
;3036869;TUBE ASSY, FUEL, FLOWMETER;;;;2;;;;;;;;;;;;;;;
;3036872;TUBE ASSY, FUEL, HMU;;;;2;;;;;;;;;;;;;;;
;3036930;TUBE ASSY, EJECTOR;;;;2;;;;;;;;;;;;;;;
;3036932;TUBE ASSY,;;;;2;;;;;;;;;;;;;;;
;3036934;TUBE ASSY, AIR PRESSURE;;;;2;;;;;;;;;;;;;;;
;3036940;TUBE ASSY;;;;2;;;;;;;;;;;;;;;
;3036942;TUBE ASSY, P2.5 AIR PRESSURE;;;;2;;;;;;;;;;;;;;;
;3037131;RING, RETAINING;;;;2;;;;;;;;;;;;;;;
;3037150;TUBE ASSY;;;;2;;;;;;;;;;;;;;;
;3037192;CABLE;;;;2;;;;;;;;;;;;;;;
;3037193;BUS BAR OPTION POSITIVE;;;;2;;;;;;;;;;;;;;;
;3037223;SEAL, CARBON, CNTFGL BREATHER;;;;2;;;;;;;;;;;;;;;
;3037276;TUBE ASSY,;;;;2;;;;;;;;;;;;;;;
;3037344;TUBE ASSY, OIL TANK, A.G.B.;;;;2;;;;;;;;;;;;;;;
;3037375;FILLER CAP, OIL;;;;2;;;;;;;;;;;;;;;
;3037458;CABLE Z, THEMOCOUPLE TRIM;;;;2;;;;;;;;;;;;;;;
;3037476;TUBE ASSY, INLET, OIL PRESSURE;;;;2;;;;;;;;;;;;;;;
;3037479;TUBE ASSY, OIL PRESS 6,7 BRG;;;;2;;;;;;;;;;;;;;;
;3037481;TUBE ASSY,CHECK VLV TO REG VLV;;;;2;;;;;;;;;;;;;;;
;3037557;TUBE ASSY, PRESSURE SENSING;;;;2;;;;;;;;;;;;;;;
;3037616;TUBE ASSY, PRESSURE SENSING;;;;2;;;;;;;;;;;;;;;
;3037743;SENSOR OPTION, TEMPERATURE;;;;2;;;;;;;;;;;;;;;
;3037749;TUBE ASSY,;;;;2;;;;;;;;;;;;;;;
;3037756;TUBE ASSY, PRESS OIL.RDN GBX;;;;2;;;;;;;;;;;;;;;
;3037887;TUBE ASSY;;;;2;;;;;;;;;;;;;;;
;3037994;TUBE ASSY;;;;2;;;;;;;;;;;;;;;
;3038044;TUBE ASSY, PRESS OVSP GOVERNOR;;;;2;;;;;;;;;;;;;;;
;3038116;STRAINER I.C., SLV-FL MANIFOLD;;;;2;;;;;;;;;;;;;;;
;3038158;NUT;;;;2;;;;;;;;;;;;;;;
;3038210;NUT;;;;2;;;;;;;;;;;;;;;
;3038212;PIN, COTTER, .058X.437;;;;2;;;;;;;;;;;;;;;
;3038355;TUBE ASSY;;;;2;;;;;;;;;;;;;;;
;3038450;SEAL, HYDRAULIC PUMP MOUNTING;;;;2;;;;;;;;;;;;;;;
;3038494;TUBE ASSY, FUEL COUPLING;;;;2;;;;;;;;;;;;;;;
;3038555;COUPLING GROOVED, FUEL PUMP;;;;2;;;;;;;;;;;;;;;
;3038743;TUBE ASSY,OIL PRESSURE SENSING;;;;2;;;;;;;;;;;;;;;
;3038744;TUBE ASSY, SEALING AIR;;;;2;;;;;;;;;;;;;;;
;3038754;TUBE ASSY, SEALING AIR;;;;2;;;;;;;;;;;;;;;
;3039005;CABLE, FILLER CAP;;;;2;;;;;;;;;;;;;;;
;3039242;PROBE, PULSE PICK-UP;;;;2;;;;;;;;;;;;;;;
;3039289;TUBE ASSY, OIL;;;;2;;;;;;;;;;;;;;;
;3039291;TUBE ASSY, OIL;;;;2;;;;;;;;;;;;;;;
;3039294;TUBE ASSY, 1,2 BRG OIL PRESS;;;;2;;;;;;;;;;;;;;;
;3039297;TUBE ASSY;;;;2;;;;;;;;;;;;;;;
;3039335;GOVERNOR-PROPELLER OVSP;;;;2;;;;;;;;;;;;;;;
;3039396;CONTROL,AUTOFEATHER;;;;2;;;;;;;;;;;;;;;
;3039475;TUBE ASSY, SEALING AIR;;;;2;;;;;;;;;;;;;;;
;3039609;EXCITER - IGNITION I.C.;;;;2;;;;;;;;;;;;;;;
;3039664;TUBE ASSY, FUEL COUPLING;;;;2;;;;;;;;;;;;;;;
;3039696;ELECTRONIC ENGINE CONTROL UNIT;;;;2;;;;;;;;;;;;;;;
;3039758;COUPLING,FLEXIBLE;;;;2;;;;;;;;;;;;;;;
;3039884;CABLE;;;;2;;;;;;;;;;;;;;;
;3039993;VALVE, TUBE, OIL FILLER;;;;2;;;;;;;;;;;;;;;
;3040049;FILTER;;;;2;;;;;;;;;;;;;;;
;3040050;KIT FILTR INTERCOMPRESSOR VLV;;;;2;;;;;;;;;;;;;;;
;3040303;TUBE ASSY;;;;2;;;;;;;;;;;;;;;
;3040975;TUBE ASSY;;;;2;;;;;;;;;;;;;;;
;3041493;CABLE;;;;2;;;;;;;;;;;;;;;
;3044590-01;KIT;;;;2;;;;;;;;;;;;;;;
;3044777-01;TUBE, TRANSFER, FUEL MANIFOLD;;;;2;;;;;;;;;;;;;;;
;3044778-01;TUBE, TRANSFER, FUEL MANIFOLD;;;;2;;;;;;;;;;;;;;;
;3044893-01;BUS BAR OPTION NEGATIVE I.C.;;;;2;;;;;;;;;;;;;;;
;3044934CL10;SPACER;;;;2;;;;;;;;;;;;;;;
;3044934CL11;SPACER;;;;2;;;;;;;;;;;;;;;
;3044934CL12;SPACER;;;;2;;;;;;;;;;;;;;;
;3044934CL7;SPACER;;;;2;;;;;;;;;;;;;;;
;3044934CL8;SPACER;;;;2;;;;;;;;;;;;;;;
;3044934CL9;SPACER;;;;2;;;;;;;;;;;;;;;
;3045072-01;ADAPTER ASSY, FUEL PUMP;;;;2;;;;;;;;;;;;;;;
;3045246-01;SEAL;;;;2;;;;;;;;;;;;;;;
;3045479-01;GASKET-FUEL MANIFOLD;;;;2;;;;;;;;;;;;;;;
;3045573-01;PLATE, PROP. SHAFT SEAL;;;;2;;;;;;;;;;;;;;;
;3045574-01;PLATE BOTTOM, PROP. SHAFT SEAL;;;;2;;;;;;;;;;;;;;;
;3045593;KIT    X;;;;2;;;;;;;;;;;;;;;
;3045776-01;ADAPTER;;;;2;;;;;;;;;;;;;;;
;3045781-01;ADAPTER;;;;2;;;;;;;;;;;;;;;
;3045788-01;ADAPTER;;;;2;;;;;;;;;;;;;;;
;3045932-01;VALVE CHIP DETECTOR(IC);;;;2;;;;;;;;;;;;;;;
;3045949-01;PLUG, CHIP COLLECTOR (IC);;;;2;;;;;;;;;;;;;;;
;3045965-01;PUMP, HYDRAULIC, OVSP GOV;;;;2;;;;;;;;;;;;;;;
;3048657-01;ELECTRONIC ENGINE CONTROL UNIT;;;;2;;;;;;;;;;;;;;;
;3049678-01;SENSOR TORQUE METER;;;;2;;;;;;;;;;;;;;;
;3052943-01;TUBE ASSY, NO.5 BEARING VENT;;;;2;;;;;;;;;;;;;;;
;3052944-01;TUBE ASSY;;;;2;;;;;;;;;;;;;;;
;3053074-01;BRACKET, DRAIN SYSTEM;;;;2;;;;;;;;;;;;;;;
;3053311-01;DECAL;;;;2;;;;;;;;;;;;;;;
;3053330-01;BLANKET, N0 5 BRG VENT;;;;2;;;;;;;;;;;;;;;
;3053335-01;BRACKET, SUPPORT;;;;2;;;;;;;;;;;;;;;
;3053427-01;TUBE ASSY;;;;2;;;;;;;;;;;;;;;
;3053645-01;BRACKET Y,MAIN HARNESS CONN.;;;;2;;;;;;;;;;;;;;;
;3053728-01;WIRING HARNESS,ELECTRICAL;;;;2;;;;;;;;;;;;;;;
;3053819-01;TUBE ASSY, NO 6,7 BRG VENT;;;;2;;;;;;;;;;;;;;;
;3053865-01;DECAL, WARNING PW127E 127F ENG;;;;2;;;;;;;;;;;;;;;
;3054306-01;BLANKET, N0 5 BRG VENT;;;;2;;;;;;;;;;;;;;;
;3054820-01;COVER;;;;2;;;;;;;;;;;;;;;
;3055161-01;IGNITER PLUG I.C.;;;;2;;;;;;;;;;;;;;;
;3055635-01;EJECTOR, FUEL WASTE;;;;2;;;;;;;;;;;;;;;
;3056427-01;KIT, INS;;;;2;;;;;;;;;;;;;;;
;3057603-01;TUBE ASSY;;;;2;;;;;;;;;;;;;;;
;3057687-01;GASKET;;;;2;;;;;;;;;;;;;;;
;3058293-01;THERMOCOUPLE;;;;2;;;;;;;;;;;;;;;
;3059250-01;FILTER ELEMENT OIL;;;;2;;;;;;;;;;;;;;;
;3059253-01;FILTER ELEMENT, OIL PRESSURE;;;;2;;;;;;;;;;;;;;;
;3059754-01;ADAPTER Y,FUEL MANFLD SEC;;;;2;;;;;;;;;;;;;;;
;3059757-01;ADAPTER Y,FUEL MANFLD SEC;;;;2;;;;;;;;;;;;;;;
;3059760-01;ADAPTER Y,FUEL MANFLD INLET;;;;2;;;;;;;;;;;;;;;
;3059764-01;HOSE-FUEL MANIFOLD,SECONDARY,R;;;;2;;;;;;;;;;;;;;;
;3059765-01;HOSE-FUEL MANIFOLD,SECONDARY,L;;;;2;;;;;;;;;;;;;;;
;3059766-01;HOSE-FUEL MANIFOLD,PRIMARY;;;;2;;;;;;;;;;;;;;;
;3059777-01;FILTER I.C. (FUEL HEATER);;;;2;;;;;;;;;;;;;;;
;3070098-01;ADAPTER BREATHER;;;;2;;;;;;;;;;;;;;;
;3070542-01;FILTER, FUEL PUMP;;;;2;;;;;;;;;;;;;;;
;3071347-01;CAP;;;;2;;;;;;;;;;;;;;;
;3072474-01;SEAL   Y;;;;2;;;;;;;;;;;;;;;
;3072475-01;SEAL   Y;;;;2;;;;;;;;;;;;;;;
;3073308-01;DCU;;;;2;;;;;;;;;;;;;;;
;3073309-01;EEC;;;;2;;;;;;;;;;;;;;;
;3073315-03;HARNESS;;;;2;;;;;;;;;;;;;;;
;3073456-01;BRACKETY;;;;2;;;;;;;;;;;;;;;
;3073471-01;SENSOR;;;;2;;;;;;;;;;;;;;;
;3073500-01;BREAKER;;;;2;;;;;;;;;;;;;;;
;3073595-01;PLUG   Y;;;;2;;;;;;;;;;;;;;;
;3100359-01;STUD;;;;2;;;;;;;;;;;;;;;
;3100360-01;STUD;;;;2;;;;;;;;;;;;;;;
;3100579-01;BUSHING;;;;2;;;;;;;;;;;;;;;
;3100579-02;BUSHING;;;;2;;;;;;;;;;;;;;;
;3101254-01;GASKET, DIFFUSER EXIT L.P.;;;;2;;;;;;;;;;;;;;;
;3101282-01;SCREEN ASSY, OIL PUMP INLET;;;;2;;;;;;;;;;;;;;;
;3101284-01;ADAPTER;;;;2;;;;;;;;;;;;;;;
;3101284-02;ADAPTER;;;;2;;;;;;;;;;;;;;;
;3101322-01;GASKET;;;;2;;;;;;;;;;;;;;;
;3101331-01;STRAINRY;;;;2;;;;;;;;;;;;;;;
;3101365-02;COVER, STARTER GEN. DRIVE;;;;2;;;;;;;;;;;;;;;
;3101392-04;SPACER, CENTRIFUGAL BREATHER;;;;2;;;;;;;;;;;;;;;
;3101851-05;WASHER, FLAT;;;;2;;;;;;;;;;;;;;;
;3101885-02;PLATE, RETAINING, TRANS TUBE;;;;2;;;;;;;;;;;;;;;
;3101888-01;TUBE, TRANSFER;;;;2;;;;;;;;;;;;;;;
;3101889-01;PLATE, RETAINING, TRANS TUBE;;;;2;;;;;;;;;;;;;;;
;3101997-01;ADAPTER;;;;2;;;;;;;;;;;;;;;
;3102268-01;GASKET, CABIN AIR;;;;2;;;;;;;;;;;;;;;
;3102292-01;TUBE TRANSFER;;;;2;;;;;;;;;;;;;;;
;3102292-03;TUBE;;;;2;;;;;;;;;;;;;;;
;3102330-01;INSERT;;;;2;;;;;;;;;;;;;;;
;3102974-01;ADAPTER;;;;2;;;;;;;;;;;;;;;
;3103007-01;WASHER, PLAIN;;;;2;;;;;;;;;;;;;;;
;3103178-03;BUSHING;;;;2;;;;;;;;;;;;;;;
;3103195-02;HOUSING;;;;2;;;;;;;;;;;;;;;
;3103630-01;TUBE ASSY;;;;2;;;;;;;;;;;;;;;
;3103636-01;GASKET,METAL;;;;2;;;;;;;;;;;;;;;
;3104216-01;TUBE, TRANSFER;;;;2;;;;;;;;;;;;;;;
;3104270-01;BRACKET;;;;2;;;;;;;;;;;;;;;
;3104617-01;ADAPTER ASSY;;;;2;;;;;;;;;;;;;;;
;3104731-01;TUBE, TRANSFER;;;;2;;;;;;;;;;;;;;;
;3104766-01;WASHER, FLAT;;;;2;;;;;;;;;;;;;;;
;3104833-01;BRACKET;;;;2;;;;;;;;;;;;;;;
;3104870-01;TUBE TRANSFER;;;;2;;;;;;;;;;;;;;;
;3105022-01;BRACKET;;;;2;;;;;;;;;;;;;;;
;3105195-01;PLUG;;;;2;;;;;;;;;;;;;;;
;3105337-01;GASKET;;;;2;;;;;;;;;;;;;;;
;3105412-01;PLATE;;;;2;;;;;;;;;;;;;;;
;3105413-01;SEAL, RING;;;;2;;;;;;;;;;;;;;;
;3105414-02;TUBE, TRANSFER;;;;2;;;;;;;;;;;;;;;
;3105455-02;SPACER, SLEEVE;;;;2;;;;;;;;;;;;;;;
;3105455-07;SPACER, SLEEVE;;;;2;;;;;;;;;;;;;;;
;3105455-10;SPACER,SLEEVE;;;;2;;;;;;;;;;;;;;;
;3105487-01;WASHER, FLAT;;;;2;;;;;;;;;;;;;;;
;3105489-01;COVER;;;;2;;;;;;;;;;;;;;;
;3105512-01;SPACER, SLEEVE;;;;2;;;;;;;;;;;;;;;
;3105512-04;SPACER, SLEEVE;;;;2;;;;;;;;;;;;;;;
;3105512-05;SPACER, SLEEVE;;;;2;;;;;;;;;;;;;;;
;3105512-06;SPACER, SLEEVE;;;;2;;;;;;;;;;;;;;;
;3105512-07;SPACER, SLEEVE;;;;2;;;;;;;;;;;;;;;
;3105516-01;BRACKET;;;;2;;;;;;;;;;;;;;;
;3105517-01;BRACKET;;;;2;;;;;;;;;;;;;;;
;3105522-01;BRACKET;;;;2;;;;;;;;;;;;;;;
;3105524-01;BRACKET;;;;2;;;;;;;;;;;;;;;
;3105525-01;BRACKET;;;;2;;;;;;;;;;;;;;;
;3105526-01;BRACKET;;;;2;;;;;;;;;;;;;;;
;3105527-01;BRACKET;;;;2;;;;;;;;;;;;;;;
;3105667-01;TUBE, TRANSFER;;;;2;;;;;;;;;;;;;;;
;3105679-02;BRACKET;;;;2;;;;;;;;;;;;;;;
;3105682-01;RETAINER BLANKET LOWER;;;;2;;;;;;;;;;;;;;;
;3105729-01;COVER, SLEEVE REGULATING VALVE;;;;2;;;;;;;;;;;;;;;
